timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
1777318629135000,1777318629017000,0.0026540663,0.00063908787,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629183000,1777318629069000,0.0010841225,0.0006357646,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629239000,1777318629121000,0.001078485,0.0006675902,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629295000,1777318629173000,0.0007919205,0.00036504644,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629343000,1777318629225000,5.2235326e-05,0.00023499629,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629399000,1777318629277000,0.0013943674,0.0013354588,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629447000,1777318629329000,0.0013871166,0.00082802615,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629503000,1777318629381000,0.0022840044,7.654808e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629551000,1777318629433000,0.0015195245,0.00012526599,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629607000,1777318629485000,0.002264226,0.0001246146,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629655000,1777318629537000,0.0018509434,0.0010784259,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629703000,1777318629589000,0.0022447295,0.00012957444,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629759000,1777318629641000,0.0013017354,0.0012275334,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629815000,1777318629693000,0.0007826232,0.0015202225,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629863000,1777318629745000,4.5342604e-05,0.0010148808,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629911000,1777318629797000,0.00077841437,0.00049186137,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318629967000,1777318629849000,0.0018664462,8.952341e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630015000,1777318629901000,0.0018567407,0.0015100632,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630071000,1777318629953000,0.0022635187,0.0016029188,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630119000,1777318630005000,0.0012990484,0.00089573115,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630175000,1777318630057000,0.0014956379,0.0014892179,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630231000,1777318630109000,0.001165708,0.0014814739,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630279000,1777318630161000,0.0007358443,0.0017758943,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630327000,1777318630213000,0.0007763226,0.00026519492,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630383000,1777318630265000,0.0027346665,0.0003343286,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630431000,1777318630317000,0.0023844931,0.00046697044,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630487000,1777318630369000,0.0022474087,0.00096503046,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630535000,1777318630421000,0.0036731209,0.0015581567,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630591000,1777318630473000,0.0026799531,0.0013516899,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630647000,1777318630525000,0.002328573,0.0014423174,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630695000,1777318630577000,0.0010834273,0.0004368925,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630751000,1777318630629000,0.0013221536,0.00013249664,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630799000,1777318630681000,0.0023131468,0.0008337119,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630847000,1777318630733000,0.0023011183,0.00042959632,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630903000,1777318630785000,0.0010494537,0.00022594638,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318630951000,1777318630837000,0.0010439965,0.0010752773,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631007000,1777318630889000,0.0018299626,0.0013687582,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631063000,1777318630941000,0.00075032783,0.00076044427,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631111000,1777318630993000,0.00076708203,0.00055812567,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631167000,1777318631045000,0.0012827137,0.0019559802,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631215000,1777318631097000,0.0012760435,0.001945809,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631271000,1777318631149000,0.0021352074,0.0011361302,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631319000,1777318631201000,0.0012622107,0.0013285865,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631367000,1777318631253000,0.0012556472,0.0014223858,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631423000,1777318631305000,0.0007544179,0.0007130851,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631479000,1777318631357000,0.0012472639,0.00081008504,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631527000,1777318631409000,0.001240778,6.3120387e-06,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631575000,1777318631461000,0.0012560316,0.00020769522,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631631000,1777318631513000,0.0009867739,9.55088e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631679000,1777318631565000,0.001245408,0.0014927171,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631735000,1777318631617000,0.0009764905,0.00038632203,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631791000,1777318631669000,0.00014092999,0.00028360513,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631839000,1777318631721000,0.0012518427,0.00071579445,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631895000,1777318631773000,0.0015015659,8.748821e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631943000,1777318631825000,0.0022444634,0.00081323524,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318631991000,1777318631877000,0.0014820917,0.00021086191,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632047000,1777318631929000,0.0012141471,9.235859e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632095000,1777318631981000,0.00222168,0.0004916586,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632151000,1777318632033000,0.0017507534,8.9321664e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632207000,1777318632085000,0.0025356729,0.001086782,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632255000,1777318632137000,0.0011799365,0.0005836942,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632311000,1777318632189000,0.00095799397,0.0006783152,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632359000,1777318632241000,0.0007011811,0.0017764724,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632415000,1777318632293000,0.0017187042,0.002066307,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632463000,1777318632345000,0.0014336138,0.0016557819,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632511000,1777318632397000,0.0006840669,0.00064619526,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632567000,1777318632449000,0.0017016914,0.0023426642,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632615000,1777318632501000,0.0016928426,0.002132118,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632671000,1777318632553000,0.0009442565,0.0028198832,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632719000,1777318632605000,0.0024779895,0.0030066357,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632775000,1777318632657000,0.0020377925,0.0024905128,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632823000,1777318632709000,0.00022958852,0.0017787096,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632879000,1777318632761000,0.0008876486,0.00066777575,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632935000,1777318632813000,0.0016253607,0.0005635953,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318632983000,1777318632865000,0.0012505379,0.0004372602,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633031000,1777318632917000,0.0012440351,0.0014632068,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633087000,1777318632969000,0.0012375661,0.0013548902,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633143000,1777318633021000,0.0011206502,0.0012501884,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633191000,1777318633073000,0.00090079184,0.0015427597,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633247000,1777318633125000,0.00023771223,0.0016665565,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633295000,1777318633177000,0.0012268787,0.00015642552,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633343000,1777318633229000,0.0012204989,0.00024416816,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633399000,1777318633281000,0.001601842,0.0002575898,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633455000,1777318633333000,0.0015935123,5.483431e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633503000,1777318633385000,0.0015852262,0.00024452308,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633559000,1777318633437000,0.0015769829,0.00074373983,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633607000,1777318633489000,0.0030521816,0.0010389446,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633655000,1777318633541000,0.0024557097,0.0002665067,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633711000,1777318633593000,0.0030243138,0.0001346594,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633767000,1777318633645000,0.0017452511,3.3251163e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633815000,1777318633697000,0.0030823702,0.0008641385,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633871000,1777318633749000,0.003066342,0.0007619887,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633919000,1777318633801000,0.001115395,0.0015575868,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318633967000,1777318633853000,0.00081360067,0.0012504151,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634023000,1777318633905000,0.0011133677,0.00044130074,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634079000,1777318633957000,0.0011075783,0.00036055455,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634127000,1777318634009000,0.0017018985,5.655564e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634183000,1777318634061000,0.0033791943,0.0006574578,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634231000,1777318634113000,0.0031050572,0.00045567472,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634287000,1777318634165000,0.0033458653,0.0004533052,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634335000,1777318634217000,0.0020071946,0.0012505085,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634391000,1777318634269000,0.001996757,0.0010425898,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634439000,1777318634321000,0.0019863737,0.00036358845,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634487000,1777318634373000,0.0010170502,0.00093835103,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634543000,1777318634425000,0.001493948,0.0009334716,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634591000,1777318634477000,0.002077476,0.0015298137,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634647000,1777318634529000,0.0014905427,0.0010213703,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634703000,1777318634581000,0.0020600639,0.00058306183,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634751000,1777318634633000,0.0014698759,0.00038166565,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634799000,1777318634685000,0.0007620252,0.0010210758,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634855000,1777318634737000,0.0014683766,0.00061598595,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634903000,1777318634789000,0.0007719945,0.0011132711,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318634959000,1777318634841000,0.00075287826,0.0018063346,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635007000,1777318634893000,0.0010128445,0.0015985774,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635063000,1777318634945000,0.0019859849,0.0004885802,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635111000,1777318634997000,0.001865718,0.0010123735,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635167000,1777318635049000,0.000747717,0.0007080368,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635223000,1777318635101000,0.0009884819,0.00060364703,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635271000,1777318635153000,0.0009833418,0.0017998489,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635319000,1777318635205000,0.0014547445,0.0016928334,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635375000,1777318635257000,0.0007474684,0.00078376214,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635431000,1777318635309000,0.0016216378,0.00012058194,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635479000,1777318635361000,0.0016132053,1.9246909e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635527000,1777318635413000,0.00073007436,0.00082175905,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635583000,1777318635465000,0.0014293704,0.00028419867,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635631000,1777318635517000,0.0014219376,0.00011705942,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635687000,1777318635569000,0.0014145435,0.0010167192,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635735000,1777318635621000,0.0022458006,0.0021131167,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635791000,1777318635673000,0.0009616261,0.0033014691,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635839000,1777318635725000,0.0006967973,0.002582397,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635895000,1777318635777000,0.0015400355,0.0015710437,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635943000,1777318635829000,0.0015320271,0.0022617267,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318635999000,1777318635881000,0.0013806826,0.0017494773,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636055000,1777318635933000,0.0009387454,0.0023415764,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636103000,1777318635985000,0.00076395675,0.0008279353,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636159000,1777318636037000,0.0018584908,0.00042384976,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636207000,1777318636089000,0.0022658196,0.00092213403,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636255000,1777318636141000,0.0021895368,0.0007189746,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636311000,1777318636193000,0.002178151,0.0006855208,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636367000,1777318636245000,0.0013549806,0.0019820048,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636415000,1777318636297000,0.0019851532,0.0005709416,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636463000,1777318636349000,0.0021574483,0.0008700967,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636519000,1777318636401000,0.0014586266,0.00046579188,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636567000,1777318636453000,0.0008773946,0.0010615143,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636623000,1777318636505000,0.0006482895,0.002255335,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636679000,1777318636557000,0.0004703871,0.00064448605,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636727000,1777318636609000,0.0008754413,0.0006411347,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636783000,1777318636661000,0.0014436533,0.000936873,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636831000,1777318636713000,0.0021240127,0.000966192,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636879000,1777318636765000,0.002775739,0.00096116774,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636935000,1777318636817000,0.0021002225,0.0006570974,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318636991000,1777318636869000,0.0012830183,0.00075438846,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637039000,1777318636921000,0.00061268767,0.0016507341,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637095000,1777318636973000,0.00076597877,0.0013400263,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637143000,1777318637025000,0.0011270414,0.0018335464,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637191000,1777318637077000,0.0011211807,0.0009237434,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637247000,1777318637129000,0.0015880046,0.00091893994,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637295000,1777318637181000,0.0026378187,0.0018144299,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637351000,1777318637233000,0.0028788398,0.0010054342,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637399000,1777318637285000,0.00059032696,0.0007011336,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637455000,1777318637337000,0.0007997077,0.000795144,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637503000,1777318637389000,0.0014188286,0.0008917172,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637559000,1777318637441000,0.0008631641,0.0014882765,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637607000,1777318637493000,0.0018974835,0.00018048869,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637663000,1777318637545000,0.0018590541,0.00012257387,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637711000,1777318637597000,0.0006010884,0.00012193648,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637767000,1777318637649000,0.0015741878,2.0594402e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637815000,1777318637701000,0.0028746712,0.00037929293,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637871000,1777318637753000,0.002722292,0.00012316767,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637927000,1777318637805000,0.0024354388,0.0010798653,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318637975000,1777318637857000,0.0024227747,0.0003265068,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638023000,1777318637909000,0.0018711038,0.0008745318,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638079000,1777318637961000,0.00053077895,0.00047020396,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638127000,1777318638013000,0.0005280189,0.00036705087,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638183000,1777318638065000,0.00052527315,0.0012654107,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638231000,1777318638117000,0.00052254176,0.00045927003,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638287000,1777318638169000,0.00084949454,0.0023581267,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638335000,1777318638221000,0.0011666677,0.0020437404,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638391000,1777318638273000,0.0008442607,0.001035188,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638447000,1777318638325000,0.00049730594,0.0013288772,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638495000,1777318638377000,0.00084075244,0.001120551,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638551000,1777318638429000,0.0013387982,0.00041587162,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638599000,1777318638481000,0.0018832355,0.0014146856,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638647000,1777318638533000,0.0011432312,0.00050706073,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638703000,1777318638585000,0.00082758564,0.00029513653,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638759000,1777318638637000,0.0011368936,0.0011938703,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638807000,1777318638689000,0.0018176723,0.0008885899,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638855000,1777318638741000,0.00046904403,0.0008158598,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638911000,1777318638793000,0.00046660498,0.0013121057,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318638967000,1777318638845000,0.0021613003,0.0017050629,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639015000,1777318638897000,0.0019232155,0.00020504848,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639071000,1777318638949000,0.0019132147,0.001504031,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639119000,1777318639001000,0.0014043109,0.0006935978,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639175000,1777318639053000,0.0021963716,0.00030793378,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639223000,1777318639105000,0.001386708,0.0017070892,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639279000,1777318639157000,0.0020588401,0.003199677,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639327000,1777318639209000,0.0013689904,0.0017822819,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639375000,1777318639261000,0.000568361,0.0025725744,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639431000,1777318639313000,0.00082304695,0.002858269,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639487000,1777318639365000,0.0008187671,0.0017447732,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639535000,1777318639417000,0.0008145095,0.00033494364,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639583000,1777318639469000,0.00081027404,0.0005346179,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639639000,1777318639521000,0.00078741147,3.13496e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639695000,1777318639573000,0.0021221945,0.0005700097,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639743000,1777318639625000,0.001845611,0.0002679734,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639799000,1777318639677000,0.0007649351,0.0007640164,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639847000,1777318639729000,0.0026154341,0.0008607515,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639903000,1777318639781000,0.0020125287,0.0016558361,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318639951000,1777318639833000,0.0007662513,0.0012474455,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318640007000,1777318639885000,0.00076226675,0.00024303386,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318640055000,1777318639937000,0.0018086676,0.0018408911,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318640103000,1777318639989000,0.0017992622,0.0004305616,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318640159000,1777318640041000,0.00074112223,0.00012925043,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318640207000,1777318640093000,0.0012940785,0.0013279191,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318640263000,1777318640145000,0.0006059224,0.0020198664,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318640319000,1777318640197000,0.001217658,0.0005109499,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318640367000,1777318640249000,0.0005972608,0.0005933916,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318640423000,1777318640301000,0.0019565616,0.0007886702,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318640471000,1777318640353000,0.001304523,0.0005862049,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318640527000,1777318640405000,0.0012977395,0.0003171119,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318640575000,1777318640457000,0.0007403935,0.000117098665,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318640623000,1777318640509000,0.0012296655,0.0015172465,0.0,1,0,0,0,0,0,0,0,0,0,0
1777318640679000,1777318640561000,0.001982758,0.0011065247,0.0,1,0,0,0,0,0,0,0,0,0,0
