timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
1777318619311000,32767,32767,32767,32767,32767,32767
1777318619315000,32767,32767,32767,32767,32767,32767
1777318619319000,32767,32767,32767,32767,32767,32767
1777318619323000,32767,32767,32767,32767,32767,32767
1777318619327000,32767,32767,32767,32767,32767,32767
1777318619331000,32767,32767,32767,32767,32767,32767
1777318619335000,32767,32767,32767,32767,32767,32767
1777318619339000,32767,32767,32767,32767,32767,32767
1777318619343000,32767,32767,32767,32767,32767,32767
1777318619347000,32767,32767,32767,0,32767,32767
1777318619351000,32767,32767,32767,32767,32767,32767
1777318619355000,32767,32767,32767,-40,32767,32767
1777318619359000,32767,32767,32767,32767,32767,32767
1777318619363000,32767,32767,32767,32767,32767,32767
1777318619367000,32767,32767,32767,32767,32767,32767
1777318619371000,32767,32767,32767,32767,32767,32767
1777318619375000,32767,32767,32767,32767,32767,32767
1777318619379000,32767,32767,32767,32767,32767,32767
1777318619383000,32767,32767,32767,32767,32767,32767
1777318619387000,32767,32767,32767,32767,32767,32767
1777318619391000,32767,32767,32767,32767,0,32767
1777318619395000,32767,32767,32767,32767,0,32767
1777318619399000,32767,32767,32767,32767,32767,32767
1777318619403000,32767,32767,32767,32767,32767,32767
1777318619407000,32767,32767,32767,32767,32767,32767
1777318619411000,32767,32767,32767,32767,32767,32767
1777318619415000,32767,32767,32767,32767,32767,32767
1777318619419000,32767,32767,32767,32767,32767,32767
1777318619423000,32767,32767,32767,32767,32767,32767
1777318619427000,32767,32767,32767,32767,32767,32767
1777318619431000,32767,32767,32767,32767,32767,32767
1777318619435000,32767,32767,32767,32767,32767,32767
1777318619439000,32767,32767,32767,32767,32767,32767
1777318619443000,32767,32767,32767,32767,32767,32767
1777318619447000,32767,32767,32767,0,32767,32767
1777318619451000,32767,32767,32767,32767,32767,32767
1777318619455000,32767,32767,32767,-40,32767,32767
1777318619459000,32767,32767,32767,32767,32767,32767
1777318619463000,32767,32767,32767,32767,32767,32767
1777318619467000,32767,32767,32767,32767,32767,32767
1777318619471000,32767,32767,32767,32767,32767,32767
1777318619475000,32767,32767,32767,32767,32767,32767
1777318619479000,32767,32767,32767,32767,32767,32767
1777318619483000,32767,32767,32767,32767,32767,32767
1777318619487000,32767,32767,32767,32767,32767,32767
1777318619491000,32767,32767,32767,32767,32767,32767
1777318619495000,32767,32767,32767,32767,32767,32767
1777318619499000,32767,32767,32767,32767,32767,32767
1777318619503000,32767,32767,32767,32767,32767,32767
1777318619507000,32767,32767,32767,32767,32767,32767
1777318619511000,32767,32767,32767,32767,32767,32767
1777318619515000,32767,32767,32767,32767,32767,32767
1777318619519000,32767,32767,32767,32767,32767,32767
1777318619523000,32767,32767,32767,32767,32767,32767
1777318619527000,32767,32767,32767,32767,32767,32767
1777318619531000,32767,32767,32767,32767,0,32767
1777318619535000,32767,32767,32767,32767,32767,32767
1777318619539000,32767,32767,32767,32767,32767,32767
1777318619543000,32767,32767,32767,32767,32767,32767
1777318619547000,32767,32767,32767,0,32767,32767
1777318619551000,32767,32767,32767,0,32767,32767
1777318619555000,32767,32767,32767,32767,32767,32767
1777318619559000,32767,32767,32767,32767,32767,32767
1777318619563000,32767,32767,32767,32767,32767,32767
1777318619567000,32767,32767,32767,32767,32767,32767
1777318619571000,32767,32767,32767,32767,32767,32767
1777318619575000,32767,32767,32767,32767,32767,32767
1777318619579000,32767,32767,32767,32767,32767,32767
1777318619583000,32767,32767,32767,32767,32767,32767
1777318619587000,32767,32767,32767,32767,32767,32767
1777318619591000,32767,32767,32767,32767,32767,32767
1777318619595000,32767,32767,32767,32767,32767,32767
1777318619599000,32767,32767,32767,32767,32767,32767
1777318619603000,32767,32767,32767,32767,32767,32767
1777318619607000,32767,32767,32767,32767,32767,32767
1777318619611000,32767,32767,32767,32767,32767,32767
1777318619615000,32767,32767,32767,32767,32767,32767
1777318619619000,32767,32767,32767,32767,32767,32767
1777318619623000,32767,32767,32767,32767,32767,32767
1777318619627000,32767,32767,32767,32767,32767,32767
1777318619631000,32767,32767,32767,32767,32767,32767
1777318619635000,32767,32767,32767,32767,32767,32767
1777318619639000,32767,32767,32767,32767,32767,32767
1777318619643000,32767,32767,32767,32767,32767,32767
1777318619647000,32767,32767,32767,32767,32767,32767
1777318619651000,32767,32767,32767,-40,32767,32767
1777318619655000,32767,32767,32767,-40,32767,32767
1777318619659000,32767,32767,32767,32767,32767,32767
1777318619663000,32767,32767,32767,32767,32767,32767
1777318619667000,32767,32767,32767,32767,-40,32767
1777318619671000,32767,32767,32767,32767,-40,32767
1777318619675000,32767,32767,32767,32767,32767,32767
1777318619679000,32767,32767,32767,32767,32767,32767
1777318619683000,32767,32767,32767,32767,32767,32767
1777318619687000,32767,32767,32767,32767,32767,32767
1777318619691000,32767,32767,32767,32767,32767,32767
1777318619695000,32767,32767,32767,32767,32767,32767
1777318619699000,32767,32767,32767,32767,32767,32767
1777318619703000,32767,32767,32767,32767,32767,32767
1777318619707000,32767,32767,32767,32767,32767,32767
1777318619711000,32767,32767,32767,32767,32767,32767
1777318619715000,32767,32767,32767,32767,32767,32767
1777318619719000,32767,32767,32767,32767,32767,32767
1777318619723000,32767,32767,32767,32767,32767,32767
1777318619727000,32767,32767,32767,32767,32767,32767
1777318619731000,32767,32767,32767,32767,32767,32767
1777318619735000,32767,32767,32767,32767,32767,32767
1777318619739000,32767,32767,32767,32767,32767,32767
1777318619743000,32767,32767,32767,32767,32767,32767
1777318619747000,32767,32767,32767,32767,32767,32767
1777318619751000,32767,32767,32767,-40,32767,32767
1777318619755000,32767,32767,32767,-40,32767,32767
1777318619759000,32767,32767,32767,32767,32767,32767
1777318619763000,32767,32767,32767,32767,32767,32767
1777318619767000,32767,32767,32767,32767,32767,32767
1777318619771000,32767,32767,32767,32767,32767,32767
1777318619775000,32767,32767,32767,32767,32767,32767
1777318619779000,32767,32767,32767,32767,32767,32767
1777318619783000,32767,32767,32767,32767,32767,32767
1777318619787000,32767,32767,32767,32767,32767,32767
1777318619791000,32767,32767,32767,32767,32767,32767
1777318619795000,32767,32767,32767,32767,32767,32767
1777318619799000,32767,32767,32767,32767,0,32767
1777318619803000,32767,32767,32767,32767,32767,32767
1777318619807000,32767,32767,32767,32767,-40,32767
1777318619811000,32767,32767,32767,32767,32767,32767
1777318619815000,32767,32767,32767,32767,32767,32767
1777318619819000,32767,32767,32767,32767,32767,32767
1777318619823000,32767,32767,32767,32767,32767,32767
1777318619827000,32767,32767,32767,32767,32767,32767
1777318619831000,32767,32767,32767,32767,32767,32767
1777318619835000,32767,32767,32767,32767,32767,32767
1777318619839000,32767,32767,32767,32767,32767,32767
1777318619843000,32767,32767,32767,32767,32767,32767
1777318619847000,32767,32767,32767,0,32767,32767
1777318619851000,32767,32767,32767,32767,32767,32767
1777318619855000,32767,32767,32767,-40,32767,32767
1777318619859000,32767,32767,32767,32767,32767,32767
1777318619863000,32767,32767,32767,32767,32767,32767
1777318619867000,32767,32767,32767,32767,32767,32767
1777318619871000,32767,32767,32767,32767,32767,32767
1777318619875000,32767,32767,32767,32767,32767,32767
1777318619879000,32767,32767,32767,32767,32767,32767
1777318619883000,32767,32767,32767,32767,32767,32767
1777318619887000,32767,32767,32767,32767,32767,32767
1777318619891000,32767,32767,32767,32767,32767,32767
1777318619895000,32767,32767,32767,32767,32767,32767
1777318619899000,32767,32767,32767,32767,32767,32767
1777318619903000,32767,32767,32767,32767,32767,32767
1777318619907000,32767,32767,32767,32767,32767,32767
1777318619911000,32767,32767,32767,32767,32767,32767
1777318619915000,32767,32767,32767,32767,32767,32767
1777318619919000,32767,32767,32767,32767,32767,32767
1777318619923000,32767,32767,32767,32767,32767,32767
1777318619927000,32767,32767,32767,32767,32767,32767
1777318619931000,32767,32767,32767,32767,32767,32767
1777318619935000,32767,32767,32767,32767,0,32767
1777318619939000,32767,32767,32767,32767,32767,32767
1777318619943000,32767,32767,32767,32767,-40,32767
1777318619947000,32767,32767,32767,0,32767,32767
1777318619951000,32767,32767,32767,0,32767,32767
1777318619955000,32767,32767,32767,32767,32767,32767
1777318619959000,32767,32767,32767,32767,32767,32767
1777318619963000,32767,32767,32767,32767,32767,32767
1777318619967000,32767,32767,32767,32767,32767,32767
1777318619971000,32767,32767,32767,32767,32767,32767
1777318619975000,32767,32767,32767,32767,32767,32767
1777318619979000,32767,32767,32767,32767,32767,32767
1777318619983000,32767,32767,32767,32767,32767,32767
1777318619987000,32767,32767,32767,32767,32767,32767
1777318619991000,32767,32767,32767,32767,32767,32767
1777318619995000,32767,32767,32767,32767,32767,32767
1777318619999000,32767,32767,32767,32767,32767,32767
1777318620003000,32767,32767,32767,32767,32767,32767
1777318620007000,32767,32767,32767,32767,32767,32767
1777318620011000,32767,32767,32767,32767,32767,32767
1777318620015000,32767,32767,32767,32767,32767,32767
1777318620019000,32767,32767,32767,32767,32767,32767
1777318620023000,32767,32767,32767,32767,32767,32767
1777318620027000,32767,32767,32767,32767,32767,32767
1777318620031000,32767,32767,32767,32767,32767,32767
1777318620035000,32767,32767,32767,32767,32767,32767
1777318620039000,32767,32767,32767,32767,32767,32767
1777318620043000,32767,32767,32767,32767,32767,32767
1777318620047000,32767,32767,32767,0,32767,32767
1777318620051000,32767,32767,32767,0,32767,32767
1777318620055000,32767,32767,32767,32767,32767,32767
1777318620059000,32767,32767,32767,32767,32767,32767
1777318620063000,32767,32767,32767,32767,32767,32767
1777318620067000,32767,32767,32767,32767,32767,32767
1777318620071000,32767,32767,32767,32767,32767,32767
1777318620075000,32767,32767,32767,32767,0,32767
1777318620079000,32767,32767,32767,32767,32767,32767
1777318620083000,32767,32767,32767,32767,32767,32767
1777318620087000,32767,32767,32767,32767,32767,32767
1777318620091000,32767,32767,32767,32767,32767,32767
1777318620095000,32767,32767,32767,32767,32767,32767
1777318620099000,32767,32767,32767,32767,32767,32767
1777318620103000,32767,32767,32767,32767,32767,32767
1777318620107000,32767,32767,32767,32767,32767,32767
1777318620111000,32767,32767,32767,32767,32767,32767
1777318620115000,32767,32767,32767,32767,32767,32767
1777318620119000,32767,32767,32767,32767,32767,32767
1777318620123000,32767,32767,32767,32767,32767,32767
1777318620127000,32767,32767,32767,32767,32767,32767
1777318620131000,32767,32767,32767,32767,32767,32767
1777318620135000,32767,32767,32767,32767,32767,32767
1777318620139000,32767,32767,32767,32767,32767,32767
1777318620143000,32767,32767,32767,32767,32767,32767
1777318620147000,32767,32767,32767,0,32767,32767
1777318620151000,32767,32767,32767,32767,32767,32767
1777318620155000,32767,32767,32767,-40,32767,32767
1777318620159000,32767,32767,32767,32767,32767,32767
1777318620163000,32767,32767,32767,32767,32767,32767
1777318620167000,32767,32767,32767,32767,32767,32767
1777318620171000,32767,32767,32767,32767,32767,32767
1777318620175000,32767,32767,32767,32767,32767,32767
1777318620179000,32767,32767,32767,32767,32767,32767
1777318620183000,32767,32767,32767,32767,32767,32767
1777318620187000,32767,32767,32767,32767,32767,32767
1777318620191000,32767,32767,32767,32767,32767,32767
1777318620195000,32767,32767,32767,32767,32767,32767
1777318620199000,32767,32767,32767,32767,32767,32767
1777318620203000,32767,32767,32767,32767,32767,32767
1777318620207000,32767,32767,32767,32767,0,32767
1777318620211000,32767,32767,32767,32767,0,32767
1777318620215000,32767,32767,32767,32767,32767,32767
1777318620219000,32767,32767,32767,32767,32767,32767
1777318620223000,32767,32767,32767,32767,32767,32767
1777318620227000,32767,32767,32767,32767,32767,32767
1777318620231000,32767,32767,32767,32767,32767,32767
1777318620235000,32767,32767,32767,32767,32767,32767
1777318620239000,32767,32767,32767,32767,32767,32767
1777318620243000,32767,32767,32767,32767,32767,32767
1777318620247000,32767,32767,32767,0,32767,32767
1777318620251000,32767,32767,32767,0,32767,32767
1777318620255000,32767,32767,32767,32767,32767,32767
1777318620259000,32767,32767,32767,32767,32767,32767
1777318620263000,32767,32767,32767,32767,32767,32767
1777318620267000,32767,32767,32767,32767,32767,32767
1777318620271000,32767,32767,32767,32767,32767,32767
1777318620275000,32767,32767,32767,32767,32767,32767
1777318620279000,32767,32767,32767,32767,32767,32767
1777318620283000,32767,32767,32767,32767,32767,32767
1777318620287000,32767,32767,32767,32767,32767,32767
1777318620291000,32767,32767,32767,32767,32767,32767
1777318620295000,32767,32767,32767,32767,32767,32767
1777318620299000,32767,32767,32767,32767,32767,32767
1777318620303000,32767,32767,32767,32767,32767,32767
1777318620307000,32767,32767,32767,32767,32767,32767
1777318620311000,32767,32767,32767,32767,32767,32767
1777318620315000,32767,32767,32767,32767,32767,32767
1777318620319000,32767,32767,32767,32767,32767,32767
1777318620323000,32767,32767,32767,32767,32767,32767
1777318620327000,32767,32767,32767,32767,32767,32767
1777318620331000,32767,32767,32767,32767,32767,32767
1777318620335000,32767,32767,32767,32767,32767,32767
1777318620339000,32767,32767,32767,32767,32767,32767
1777318620343000,32767,32767,32767,32767,0,32767
1777318620347000,32767,32767,32767,32767,32767,32767
1777318620351000,32767,32767,32767,-40,-40,32767
1777318620355000,32767,32767,32767,-40,32767,32767
1777318620359000,32767,32767,32767,32767,32767,32767
1777318620363000,32767,32767,32767,32767,32767,32767
1777318620367000,32767,32767,32767,32767,32767,32767
1777318620371000,32767,32767,32767,32767,32767,32767
1777318620375000,32767,32767,32767,32767,32767,32767
1777318620379000,32767,32767,32767,32767,32767,32767
1777318620383000,32767,32767,32767,32767,32767,32767
1777318620387000,32767,32767,32767,32767,32767,32767
1777318620391000,32767,32767,32767,32767,32767,32767
1777318620395000,32767,32767,32767,32767,32767,32767
1777318620399000,32767,32767,32767,32767,32767,32767
1777318620403000,32767,32767,32767,32767,32767,32767
1777318620407000,32767,32767,32767,32767,32767,32767
1777318620411000,32767,32767,32767,32767,32767,32767
1777318620415000,32767,32767,32767,32767,32767,32767
1777318620419000,32767,32767,32767,32767,32767,32767
1777318620423000,32767,32767,32767,32767,32767,32767
1777318620427000,32767,32767,32767,32767,32767,32767
1777318620431000,32767,32767,32767,32767,32767,32767
1777318620435000,32767,32767,32767,32767,32767,32767
1777318620439000,32767,32767,32767,32767,32767,32767
1777318620443000,32767,32767,32767,32767,32767,32767
1777318620447000,32767,32767,32767,0,32767,32767
1777318620451000,32767,32767,32767,0,32767,32767
1777318620455000,32767,32767,32767,32767,32767,32767
1777318620459000,32767,32767,32767,32767,32767,32767
1777318620463000,32767,32767,32767,32767,32767,32767
1777318620467000,32767,32767,32767,32767,32767,32767
1777318620471000,32767,32767,32767,32767,32767,32767
1777318620475000,32767,32767,32767,32767,32767,32767
1777318620479000,32767,32767,32767,32767,0,32767
1777318620483000,32767,32767,32767,32767,0,32767
1777318620487000,32767,32767,32767,32767,32767,32767
1777318620491000,32767,32767,32767,32767,32767,32767
1777318620495000,32767,32767,32767,32767,32767,32767
1777318620499000,32767,32767,32767,32767,32767,32767
1777318620503000,32767,32767,32767,32767,32767,32767
1777318620507000,32767,32767,32767,32767,32767,32767
1777318620511000,32767,32767,32767,32767,32767,32767
1777318620515000,32767,32767,32767,32767,32767,32767
1777318620519000,32767,32767,32767,32767,32767,32767
1777318620523000,32767,32767,32767,32767,32767,32767
1777318620527000,32767,32767,32767,32767,32767,32767
1777318620531000,32767,32767,32767,32767,32767,32767
1777318620535000,32767,32767,32767,32767,32767,32767
1777318620539000,32767,32767,32767,32767,32767,32767
1777318620543000,32767,32767,32767,32767,32767,32767
1777318620547000,32767,32767,32767,32767,32767,32767
1777318620551000,32767,32767,32767,0,32767,32767
1777318620555000,32767,32767,32767,32767,32767,32767
1777318620559000,32767,32767,32767,32767,32767,32767
1777318620563000,32767,32767,32767,32767,32767,32767
1777318620567000,32767,32767,32767,32767,32767,32767
1777318620571000,32767,32767,32767,32767,32767,32767
1777318620575000,32767,32767,32767,32767,32767,32767
1777318620579000,32767,32767,32767,32767,32767,32767
1777318620583000,32767,32767,32767,32767,32767,32767
1777318620587000,32767,32767,32767,32767,32767,32767
1777318620591000,32767,32767,32767,32767,32767,32767
1777318620595000,32767,32767,32767,32767,32767,32767
1777318620599000,32767,32767,32767,32767,32767,32767
1777318620603000,32767,32767,32767,32767,32767,32767
1777318620607000,32767,32767,32767,32767,32767,32767
1777318620611000,32767,32767,32767,32767,32767,32767
1777318620615000,32767,32767,32767,32767,32767,32767
1777318620619000,32767,32767,32767,32767,0,32767
1777318620623000,32767,32767,32767,32767,32767,32767
1777318620627000,32767,32767,32767,32767,32767,32767
1777318620631000,32767,32767,32767,32767,32767,32767
1777318620635000,32767,32767,32767,32767,32767,32767
1777318620639000,32767,32767,32767,32767,32767,32767
1777318620643000,32767,32767,32767,32767,32767,32767
1777318620647000,32767,32767,32767,32767,32767,32767
1777318620651000,32767,32767,32767,0,32767,32767
1777318620655000,32767,32767,32767,32767,32767,32767
1777318620659000,32767,32767,32767,32767,32767,32767
1777318620663000,32767,32767,32767,32767,32767,32767
1777318620667000,32767,32767,32767,32767,32767,32767
1777318620671000,32767,32767,32767,32767,32767,32767
1777318620675000,32767,32767,32767,32767,32767,32767
1777318620679000,32767,32767,32767,32767,32767,32767
1777318620683000,32767,32767,32767,32767,32767,32767
1777318620687000,32767,32767,32767,32767,32767,32767
1777318620691000,32767,32767,32767,32767,32767,32767
1777318620695000,32767,32767,32767,32767,32767,32767
1777318620699000,32767,32767,32767,32767,32767,32767
1777318620703000,32767,32767,32767,32767,32767,32767
1777318620707000,32767,32767,32767,32767,32767,32767
1777318620711000,32767,32767,32767,32767,32767,32767
1777318620715000,32767,32767,32767,32767,32767,32767
1777318620719000,32767,32767,32767,32767,32767,32767
1777318620723000,32767,32767,32767,32767,32767,32767
1777318620727000,32767,32767,32767,32767,32767,32767
1777318620731000,32767,32767,32767,32767,32767,32767
1777318620735000,32767,32767,32767,32767,32767,32767
1777318620739000,32767,32767,32767,32767,32767,32767
1777318620743000,32767,32767,32767,32767,32767,32767
1777318620747000,32767,32767,32767,0,32767,32767
1777318620751000,32767,32767,32767,32767,32767,32767
1777318620755000,32767,32767,32767,-40,0,32767
1777318620759000,32767,32767,32767,32767,32767,32767
1777318620763000,32767,32767,32767,32767,32767,32767
1777318620767000,32767,32767,32767,32767,32767,32767
1777318620771000,32767,32767,32767,32767,32767,32767
1777318620775000,32767,32767,32767,32767,32767,32767
1777318620779000,32767,32767,32767,32767,32767,32767
1777318620783000,32767,32767,32767,32767,32767,32767
1777318620787000,32767,32767,32767,32767,32767,32767
1777318620791000,32767,32767,32767,32767,32767,32767
1777318620795000,32767,32767,32767,32767,32767,32767
1777318620799000,32767,32767,32767,32767,32767,32767
1777318620803000,32767,32767,32767,32767,32767,32767
1777318620807000,32767,32767,32767,32767,32767,32767
1777318620811000,32767,32767,32767,32767,32767,32767
1777318620815000,32767,32767,32767,32767,32767,32767
1777318620819000,32767,32767,32767,32767,32767,32767
1777318620823000,32767,32767,32767,32767,32767,32767
1777318620827000,32767,32767,32767,32767,32767,32767
1777318620831000,32767,32767,32767,32767,32767,32767
1777318620835000,32767,32767,32767,32767,32767,32767
1777318620839000,32767,32767,32767,32767,32767,32767
1777318620843000,32767,32767,32767,32767,32767,32767
1777318620847000,32767,32767,32767,0,32767,32767
1777318620851000,32767,32767,32767,32767,32767,32767
1777318620855000,32767,32767,32767,-40,32767,32767
1777318620859000,32767,32767,32767,32767,32767,32767
1777318620863000,32767,32767,32767,32767,32767,32767
1777318620867000,32767,32767,32767,32767,32767,32767
1777318620871000,32767,32767,32767,32767,32767,32767
1777318620875000,32767,32767,32767,32767,32767,32767
1777318620879000,32767,32767,32767,32767,32767,32767
1777318620883000,32767,32767,32767,32767,32767,32767
1777318620887000,32767,32767,32767,32767,0,32767
1777318620891000,32767,32767,32767,32767,0,32767
1777318620895000,32767,32767,32767,32767,32767,32767
1777318620899000,32767,32767,32767,32767,32767,32767
1777318620903000,32767,32767,32767,32767,32767,32767
1777318620907000,32767,32767,32767,32767,32767,32767
1777318620911000,32767,32767,32767,32767,32767,32767
1777318620915000,32767,32767,32767,32767,32767,32767
1777318620919000,32767,32767,32767,32767,32767,32767
1777318620923000,32767,32767,32767,32767,32767,32767
1777318620927000,32767,32767,32767,32767,32767,32767
1777318620931000,32767,32767,32767,32767,32767,32767
1777318620935000,32767,32767,32767,32767,32767,32767
1777318620939000,32767,32767,32767,32767,32767,32767
1777318620943000,32767,32767,32767,32767,32767,32767
1777318620947000,32767,32767,32767,32767,32767,32767
1777318620951000,32767,32767,32767,0,32767,32767
1777318620955000,32767,32767,32767,32767,32767,32767
1777318620959000,32767,32767,32767,32767,32767,32767
1777318620963000,32767,32767,32767,32767,32767,32767
1777318620967000,32767,32767,32767,32767,32767,32767
1777318620971000,32767,32767,32767,32767,32767,32767
1777318620975000,32767,32767,32767,32767,32767,32767
1777318620979000,32767,32767,32767,32767,32767,32767
1777318620983000,32767,32767,32767,32767,32767,32767
1777318620987000,32767,32767,32767,32767,32767,32767
1777318620991000,32767,32767,32767,32767,32767,32767
1777318620995000,32767,32767,32767,32767,32767,32767
1777318620999000,32767,32767,32767,32767,32767,32767
1777318621003000,32767,32767,32767,32767,32767,32767
1777318621007000,32767,32767,32767,32767,32767,32767
1777318621011000,32767,32767,32767,32767,32767,32767
1777318621015000,32767,32767,32767,32767,32767,32767
1777318621019000,32767,32767,32767,32767,32767,32767
1777318621023000,32767,32767,32767,32767,32767,32767
1777318621027000,32767,32767,32767,32767,-40,32767
1777318621031000,32767,32767,32767,32767,-40,32767
1777318621035000,32767,32767,32767,32767,32767,32767
1777318621039000,32767,32767,32767,32767,32767,32767
1777318621043000,32767,32767,32767,32767,32767,32767
1777318621047000,32767,32767,32767,32767,32767,32767
1777318621051000,32767,32767,32767,-40,32767,32767
1777318621055000,32767,32767,32767,-40,32767,32767
1777318621059000,32767,32767,32767,32767,32767,32767
1777318621063000,32767,32767,32767,32767,32767,32767
1777318621067000,32767,32767,32767,32767,32767,32767
1777318621071000,32767,32767,32767,32767,32767,32767
1777318621075000,32767,32767,32767,32767,32767,32767
1777318621079000,32767,32767,32767,32767,32767,32767
1777318621083000,32767,32767,32767,32767,32767,32767
1777318621087000,32767,32767,32767,32767,32767,32767
1777318621091000,32767,32767,32767,32767,32767,32767
1777318621095000,32767,32767,32767,32767,32767,32767
1777318621099000,32767,32767,32767,32767,32767,32767
1777318621103000,32767,32767,32767,32767,32767,32767
1777318621107000,32767,32767,32767,32767,32767,32767
1777318621111000,32767,32767,32767,32767,32767,32767
1777318621115000,32767,32767,32767,32767,32767,32767
1777318621119000,32767,32767,32767,32767,32767,32767
1777318621123000,32767,32767,32767,32767,32767,32767
1777318621127000,32767,32767,32767,32767,32767,32767
1777318621131000,32767,32767,32767,32767,32767,32767
1777318621135000,32767,32767,32767,32767,32767,32767
1777318621139000,32767,32767,32767,32767,32767,32767
1777318621143000,32767,32767,32767,32767,32767,32767
1777318621147000,32767,32767,32767,0,32767,32767
1777318621151000,32767,32767,32767,32767,32767,32767
1777318621155000,32767,32767,32767,-40,32767,32767
1777318621159000,32767,32767,32767,32767,32767,32767
1777318621163000,32767,32767,32767,32767,0,32767
1777318621167000,32767,32767,32767,32767,32767,32767
1777318621171000,32767,32767,32767,32767,32767,32767
1777318621175000,32767,32767,32767,32767,32767,32767
1777318621179000,32767,32767,32767,32767,32767,32767
1777318621183000,32767,32767,32767,32767,32767,32767
1777318621187000,32767,32767,32767,32767,32767,32767
1777318621191000,32767,32767,32767,32767,32767,32767
1777318621195000,32767,32767,32767,32767,32767,32767
1777318621199000,32767,32767,32767,32767,32767,32767
1777318621203000,32767,32767,32767,32767,32767,32767
1777318621207000,32767,32767,32767,32767,32767,32767
1777318621211000,32767,32767,32767,32767,32767,32767
1777318621215000,32767,32767,32767,32767,32767,32767
1777318621219000,32767,32767,32767,32767,32767,32767
1777318621223000,32767,32767,32767,32767,32767,32767
1777318621227000,32767,32767,32767,32767,32767,32767
