timestamp,param5,param6,param1,param2,param3,param4,param7,command,source_component,target_system,target_component,source_system,confirmation,from_external
1777225937765000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,0,1,1,255,0,1
1777225939157000,0.0,0.0,1.0,4.0,2.0,0.0,0.0,176,0,1,1,255,0,1
1777225951001000,0.0,0.0,1.0,4.0,4.0,0.0,0.0,176,0,1,1,255,0,1
1777225955129000,0.0,0.0,1.0,4.0,5.0,0.0,0.0,176,0,1,1,255,0,1
1777225955409000,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1001,1,1,0,1,0,0
1777225955409000,2.0,0.0,nan,nan,nan,nan,0.0,1000,1,1,0,1,0,0
1777225955409000,0.0,0.0,-3.0,-3.0,-1.0,-1.0,0.0,1001,1,1,0,1,0,0
1777225973617000,0.0,0.0,0.0,2.0,80.0,nan,488.0338,0,1,1,0,1,0,0
