timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1777318633343000,1777318633343000,47.39774201097722,8.545593817046644,487.99768,487.99902,0.019706387,2.6211448,2.686801,nan,2,2,0,0
1777318633351000,1777318633351000,47.397742010751266,8.545593816869706,487.9977,487.99905,0.019706387,2.621147,2.6868033,nan,2,2,0,0
1777318634343000,1777318634343000,47.39774203890037,8.545593816345551,488.00253,488.0039,0.019706387,2.486366,2.5856931,nan,2,2,0,0
1777318635343000,1777318635343000,47.39774202742102,8.545593966325695,488.00095,488.00186,0.019706387,2.4836292,2.5836222,nan,2,2,0,0
1777318636343000,1777318636343000,47.39774199564484,8.545594065804272,487.99506,487.99503,0.019706387,2.4831142,2.5831175,nan,2,2,0,0
1777318637343000,1777318637343000,47.3977419468159,8.545594104025453,487.99393,487.9943,0.019706387,2.4830534,2.5829895,nan,2,2,0,0
1777318638343000,1777318638343000,47.39774189351774,8.545594110135044,487.99142,487.99182,0.019706387,2.482951,2.5828853,nan,2,2,0,0
1777318639343000,1777318639343000,47.39774188251824,8.545594001621733,487.9926,487.9931,0.019706387,2.4829857,2.582919,nan,2,2,0,0
1777318640343000,1777318640343000,47.3977419114739,8.545593957568887,487.99368,487.99496,0.019706387,2.483015,2.5829575,nan,2,2,0,0
1777318641343000,1777318641343000,47.39774189499083,8.545593854559824,487.9971,487.99884,0.019706387,2.4830394,2.5829983,nan,2,2,0,0
1777318642343000,1777318642343000,47.39774188073382,8.545593933215441,487.9973,487.99896,0.019706387,2.4829278,2.5829194,nan,2,2,0,0
1777318643343000,1777318643343000,47.39774189859303,8.54559401361392,487.99765,487.99948,0.019706387,2.482952,2.5829484,nan,2,2,0,0
1777318644343000,1777318644343000,47.397741926553195,8.545594044338927,488.00064,488.00262,0.019706387,2.4829795,2.5829728,nan,2,2,0,0
1777318645343000,1777318645343000,47.3977419227566,8.545594061014917,488.00238,488.00378,0.019706387,2.483006,2.5829992,nan,2,2,0,0
1777318646343000,1777318646343000,47.39774194237996,8.545594031125459,488.0055,488.00702,0.019706387,2.4829006,2.582907,nan,2,2,0,0
1777318647343000,1777318647343000,47.3977419490296,8.545593969314016,488.00604,488.00708,0.019706387,2.4829295,2.582933,nan,2,2,0,0
1777318648343000,1777318648343000,47.39774193275619,8.545593932257912,488.00146,488.0014,0.019706387,2.482958,2.5829625,nan,2,2,0,0
1777318649343000,1777318649343000,47.39774192940022,8.545593904827411,488.00302,488.00323,0.019706387,2.4829862,2.5829818,nan,2,2,0,0
1777318650343000,1777318650343000,47.39774190087229,8.545593903426637,488.0022,488.00165,0.019706387,2.4830182,2.583014,nan,2,2,0,0
1777318651343000,1777318651343000,47.397741901691155,8.54559399703925,488.00134,488.00034,0.019706387,2.482914,2.5829232,nan,2,2,0,0
1777318652343000,1777318652343000,47.3977419301868,8.545594000540909,487.9983,487.9973,0.019706387,2.4829414,2.5829582,nan,2,2,0,0
1777318653343000,1777318653343000,47.39774189733025,8.545593969505722,487.9956,487.99445,0.019706387,2.4829733,2.5829794,nan,2,2,0,0
1777318654343000,1777318654343000,47.397741902407496,8.5455939265772,487.9968,487.9958,0.019706387,2.4830048,2.583003,nan,2,2,0,0
1777318655343000,1777318655343000,47.3977418948407,8.54559385602856,487.99698,487.99673,0.019706387,2.4829035,2.582913,nan,2,2,0,0
1777318656343000,1777318656343000,47.39774187508197,8.54559384575258,487.99695,487.9966,0.019706387,2.482932,2.5829453,nan,2,2,0,0
1777318657343000,1777318657343000,47.39774192302365,8.54559381171446,487.9975,487.99777,0.019706387,2.4829602,2.5829701,nan,2,2,0,0
1777318658343000,1777318658343000,47.39774196013591,8.545593886009321,487.99908,487.99933,0.019706387,2.4829915,2.582997,nan,2,2,0,0
1777318659343000,1777318659343000,47.39774203040322,8.54559390732672,488.12534,488.12384,0.019706387,2.4830248,2.583021,nan,2,2,0,0
1777318660343000,1777318660343000,47.39774219844314,8.545593906622814,488.9383,488.92633,0.019706387,2.48293,2.5829318,nan,2,2,0,0
1777318661343000,1777318661343000,47.397742182465265,8.545594034429554,489.9619,489.94412,0.019706387,2.4829485,2.5829618,nan,2,2,0,0
1777318662343000,1777318662343000,47.3977425505075,8.545595240145449,490.62753,490.61176,0.019706387,2.483064,2.5829887,nan,2,2,0,0
1777318663343000,1777318663343000,47.39775008247852,8.545616764486187,490.72217,490.71152,0.019706387,2.4831588,2.5830145,nan,2,2,0,0
1777318664343000,1777318664343000,47.39777008109149,8.545673768620041,490.63364,490.62296,0.019706387,2.4830337,2.5829391,nan,2,2,0,0
1777318665343000,1777318665343000,47.397794208057434,8.545736209227245,490.6546,490.64252,0.019706387,2.4830644,2.5829577,nan,2,2,0,0
1777318666343000,1777318666343000,47.39781491606225,8.545789400352012,490.74478,490.7322,0.019706387,2.4830904,2.5829852,nan,2,2,0,0
1777318667343000,1777318667343000,47.39783452210195,8.545841471214853,490.79462,490.78317,0.019706387,2.4830978,2.5830116,nan,2,2,0,0
1777318668343000,1777318668343000,47.39785529910503,8.545897523664063,490.82013,490.80954,0.019706387,2.482955,2.5829198,nan,2,2,0,0
1777318669343000,1777318669343000,47.39787672665937,8.545956103642784,490.84232,490.83234,0.019706387,2.4829607,2.5829453,nan,2,2,0,0
1777318670343000,1777318670343000,47.397898347722446,8.546014940726806,490.86923,490.85986,0.019706387,2.4829745,2.5829728,nan,2,2,0,0
1777318671343000,1777318671343000,47.39791991525628,8.54607338114973,490.89865,490.8907,0.019706387,2.4829972,2.583,nan,2,2,0,0
1777318672343000,1777318672343000,47.397941417478094,8.546131228393447,490.9278,490.9213,0.019706387,2.483026,2.5830219,nan,2,2,0,0
1777318673343000,1777318673343000,47.39796305015376,8.546189348402851,490.95343,490.94876,0.019706387,2.4829252,2.582933,nan,2,2,0,0
1777318674343000,1777318674343000,47.39798279956853,8.546244274945197,490.9848,490.98004,0.019706387,2.4829566,2.5829616,nan,2,2,0,0
1777318675343000,1777318675343000,47.397990690822134,8.546269242522605,490.99643,490.99356,0.019706387,2.4830074,2.5829928,nan,2,2,0,0
