timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
1777318619811000,1777318619811000,197388,0.21562468,0.019603824,0.42664602,0.0,0
1777318620811000,1777318620811000,197388,0.22388235,0.007109447,0.42669934,0.0,0
1777318621811000,1777318621811000,197388,0.22099625,0.008975133,0.43265715,0.0,0
1777318622811000,1777318622811000,197388,0.21342555,0.009793355,0.43718538,0.0,0
1777318623811000,1777318623811000,197388,0.20911247,0.015288611,0.42223108,0.0,0
1777318624811000,1777318624811000,197388,0.2077351,0.010938578,0.4326811,0.0,0
1777318625811000,1777318625811000,197388,0.20894265,0.016844159,0.42734,0.0,0
1777318626811000,1777318626811000,197388,0.20686138,0.014116068,0.43451154,0.0,0
1777318627811000,1777318627811000,197388,0.2062692,0.01387975,0.4332886,0.0,0
1777318628811000,1777318628811000,197388,0.20991668,0.015612172,0.42658177,0.0,0
1777318629811000,1777318629811000,197388,0.21061875,0.016213462,0.4333564,0.0,0
1777318630811000,1777318630811000,197388,0.21143012,0.012654427,0.43979275,0.0,0
1777318631811000,1777318631811000,197388,0.21244535,0.0094082765,0.43651643,0.0,0
1777318632811000,1777318632811000,197388,0.22414677,0.019085446,0.42766473,0.0,0
1777318633811000,1777318633811000,197388,0.21739115,0.007606178,0.43228796,0.0,0
1777318634811000,1777318634811000,197388,0.20880881,0.009635582,0.4426568,0.0,0
1777318635811000,1777318635811000,197388,0.21232419,0.008236733,0.4280819,0.0,0
1777318636811000,1777318636811000,197388,0.22311355,0.015967077,0.42589396,0.0,0
1777318637811000,1777318637811000,197388,0.21704838,0.0067253523,0.43052638,0.0,0
1777318638811000,1777318638811000,197388,0.21738794,0.0015642373,0.42690784,0.0,0
1777318639811000,1777318639811000,197388,0.20741448,0.008483308,0.43734288,0.0,0
1777318640811000,1777318640811000,197388,0.20988283,0.010626702,0.43191284,0.0,0
1777318641811000,1777318641811000,197388,0.21945332,0.014134781,0.4285129,0.0,0
1777318642811000,1777318642811000,197388,0.21685614,0.010036291,0.4358227,0.0,0
1777318643811000,1777318643811000,197388,0.21170922,0.006538425,0.43587285,0.0,0
1777318644811000,1777318644811000,197388,0.21115695,0.017419238,0.42633903,0.0,0
1777318645811000,1777318645811000,197388,0.21579865,0.012581921,0.4245975,0.0,0
1777318646811000,1777318646811000,197388,0.22832328,0.00054648274,0.43078303,0.0,0
1777318647811000,1777318647811000,197388,0.21097186,0.008731667,0.41570267,0.0,0
1777318648811000,1777318648811000,197388,0.22017457,0.017480621,0.4252407,0.0,0
1777318649811000,1777318649811000,197388,0.21278998,0.009293102,0.42713735,0.0,0
1777318650811000,1777318650811000,197388,0.22393346,0.017103039,0.4362071,0.0,0
1777318651811000,1777318651811000,197388,0.20736887,0.008155737,0.42795423,0.0,0
1777318652811000,1777318652811000,197388,0.21222803,0.010274294,0.42511907,0.0,0
1777318653811000,1777318653811000,197388,0.21990696,0.005125995,0.4343474,0.0,0
1777318654811000,1777318654811000,197388,0.2154454,0.009848158,0.43027255,0.0,0
1777318655811000,1777318655811000,197388,0.22153054,0.019870605,0.43211436,0.0,0
1777318656811000,1777318656811000,197388,0.2111082,0.0074296244,0.4308774,0.0,0
1777318657811000,1777318657811000,197388,0.2100626,0.01821182,0.42802092,0.0,0
1777318658811000,1777318658811000,197388,0.22386715,0.019547295,0.4262033,0.0,0
1777318659811000,1777318659811000,197388,0.20798929,0.014892163,0.4267447,0.0,0
1777318660811000,1777318660811000,197388,0.21327552,0.0039410703,0.43035328,0.0,0
1777318661811000,1777318661811000,197388,0.21848643,0.01172728,0.42713377,0.0,0
1777318662811000,1777318662811000,197388,0.29635122,-0.03597045,0.36089572,0.0,0
1777318663811000,1777318663811000,197388,0.16407502,-0.24582236,0.3839463,0.0,0
1777318664811000,1777318664811000,197388,0.091931686,-0.17741957,0.44463235,0.0,0
1777318665811000,1777318665811000,197388,0.1136204,-0.17588045,0.434508,0.0,0
1777318666811000,1777318666811000,197388,0.14706308,-0.18302514,0.42040157,0.0,0
1777318667811000,1777318667811000,197388,0.14448184,-0.18685915,0.4235772,0.0,0
1777318668811000,1777318668811000,197388,0.12020127,-0.1784796,0.4296671,0.0,0
1777318669811000,1777318669811000,197388,0.12565944,-0.18927245,0.4165019,0.0,0
1777318670811000,1777318670811000,197388,0.12897475,-0.18419963,0.42857692,0.0,0
1777318671811000,1777318671811000,197388,0.13565859,-0.17678611,0.4303481,0.0,0
1777318672811000,1777318672811000,197388,0.13391466,-0.18709996,0.42297894,0.0,0
1777318673811000,1777318673811000,197388,0.08049642,-0.1672831,0.44219157,0.0,0
1777318674811000,1777318674811000,197388,-0.048987694,-0.1843217,0.4324542,0.0,0
