timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
1777318618879000,1777318618879000,1310988,0.0,0.0,0.0,0.15,0.010040122,0.010040122,0.010040039,1310988,0.0,0.0,0.0,0.4,0.04016049,0.04016049,0.04016049,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
1777318619615000,1777318619535000,1310988,0.00042314403,0.0047504865,4.331504e-06,0.15,0.008135044,0.008135729,0.002738468,1310988,-0.0028598462,9.867569e-05,-0.068556905,0.4,0.049848996,0.049848773,0.0045409007,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
1777318619759000,1777318619679000,1310988,0.00043154912,0.004822603,9.932703e-05,0.15,0.008381202,0.00838191,0.0028045329,1310988,-0.0029024228,9.8892175e-05,-0.0695862,0.4,0.051357374,0.051356997,0.00467832,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777318619823000,1777318619743000,1310988,0.00045528793,0.004545531,0.00012731385,0.15,0.008395872,0.008396582,0.0028360265,1310988,-0.0017365329,0.00023356301,-0.07014627,0.4,0.050327595,0.05032743,0.0047045,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777318619999000,1777318619919000,1310988,0.00047649097,0.0037765822,0.00024306883,0.15,0.008232851,0.008233527,0.0029077793,1310988,0.00222112,0.00033271403,-0.07112648,0.4,0.04257409,0.042574715,0.0048383693,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777318620095000,1777318620015000,1310988,0.00046800697,0.0037819466,0.00046269596,0.15,0.008239282,0.008239948,0.002937668,1310988,0.0022828826,0.0003052974,-0.07212771,0.4,0.042841103,0.04284176,0.0047884206,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777318620239000,1777318620159000,1310988,0.0002266903,0.0036214537,0.00040239366,0.15,0.0071568307,0.0071573174,0.002950985,1310988,0.002707196,8.63392e-05,-0.07364934,0.4,0.04214551,0.042146254,0.004635393,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777318620415000,1777318620335000,1310988,-0.0005216019,0.0042475834,0.0010195512,0.15,0.004903932,0.0049041775,0.0029496143,1310988,0.0030328084,0.0004532491,-0.07426848,0.4,0.042259097,0.042259976,0.0047151227,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777318620447000,1777318620367000,1310988,-0.00070420373,0.004402865,0.0011731873,0.15,0.0043896493,0.004389861,0.0029260758,1310988,0.0032050088,0.000631457,-0.0756406,0.4,0.041823395,0.041824363,0.004364948,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777318620623000,1777318620543000,1310988,-0.0015839181,0.0054058675,0.0015174152,0.15,0.0020120065,0.0020120859,0.0028891144,1310988,0.004181559,0.0014862894,-0.07613535,0.4,0.040040154,0.040041324,0.0044230428,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777318620655000,1777318620575000,1310988,-0.0015632559,0.0056713033,0.0015191055,0.15,0.0017971083,0.0017971739,0.002895246,1310988,0.004530723,0.0014509626,-0.07780166,0.4,0.03976389,0.03976509,0.003972007,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777318620863000,1777318620783000,1310988,-0.001469492,0.0063720066,0.0009186662,0.15,0.00068497565,0.00068498624,0.0028113609,1310988,0.0053854617,0.0013131344,-0.07982829,0.4,0.038453422,0.038454674,0.0035139325,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777318621071000,1777318620991000,1310988,-0.0008694945,0.006027459,0.0009905555,0.15,0.00029242306,0.00029241512,0.0026272289,1310988,0.0048625516,0.00040589273,-0.08174471,0.4,0.037943177,0.037944343,0.0030471892,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777318621103000,1777318621023000,1310988,-0.0008698511,0.0060280683,-1.9778472e-05,0.15,0.00029278122,0.00029277254,0.0025583466,1310988,0.004863722,0.00041719855,-0.08179726,0.4,0.03798962,0.037990775,0.0030505438,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777318621247000,1777318621167000,1310988,-0.00042553162,0.005747371,0.00096634077,0.15,0.00014935329,0.00014934222,0.0024880636,1310988,0.0043847365,-0.00034419307,-0.08198891,0.4,0.037771758,0.037772853,0.0030642094,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777318621279000,1777318621199000,1310988,-0.000386785,0.0057191243,0.0009671874,0.15,0.00014347995,0.00014346893,0.0024905114,1310988,0.0043341992,-0.00042767276,-0.08322796,0.4,0.03778587,0.037786964,0.0026106504,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
