timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
1777318650455000,1777318650455000,1777318628819000,47.3977418,8.5455939,0.011324953,0.0003620524,-0.03054704,0.02172532,-0.008037038,-0.019706387,-0.003402709,0.0049352157,-0.0036860013,0.0005170269,-0.0014785753,-0.0031188724,-0.0026691651,0.078778125,0.018470487,-0.022194346,0.016372383,-0.0053592036,487.9712,0.10108265,0.12010213,0.122748226,0.08082676,0.06915342,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318650959000,1777318650959000,1777318628819000,47.3977418,8.5455939,0.012328737,0.0035657194,-0.031033905,0.02172532,-0.008037038,-0.019706387,-0.0023633933,0.005178113,-0.0041196514,2.3090732e-05,-0.0014785753,-0.0031188724,-0.0026691651,0.00026126506,-0.025001518,-0.008470378,0.015115551,-0.0053592036,487.9712,0.10082209,0.12194981,0.12439792,0.08217871,0.07003819,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318651455000,1777318651455000,1777318628819000,47.3977418,8.5455939,0.01155218,0.007871609,-0.029656233,0.02172532,-0.008037038,-0.019706387,-0.0013089662,0.0058424575,0.0001524307,0.004909116,-0.0014785753,-0.0031188724,-0.0026691651,-0.0003111672,-0.0055869147,-0.0033089889,0.0148289595,-0.0053592036,487.9712,0.10035494,0.12067217,0.12329558,0.08117727,0.06943657,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318651959000,1777318651959000,1777318628819000,47.3977418,8.5455939,0.013082143,0.007846532,-0.026989846,0.02172532,-0.008037038,-0.019706387,0.0016261997,0.0042178687,0.0013665927,0.004809989,-0.0014785753,-0.0031188724,-0.0026691651,-0.043777615,-0.01397729,-0.041557472,0.013920447,-0.0053592036,487.9712,0.098251246,0.12251886,0.12494151,0.08251045,0.070311986,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318652455000,1777318652455000,1777318628819000,47.3977418,8.5455939,0.014668538,0.0075303493,-0.027046725,0.02172532,-0.008037038,-0.019706387,0.0064297193,0.0020044092,0.0019956788,0.0033154322,-0.0014785753,-0.0031188724,-0.0026691651,0.011730684,-0.016161427,-0.063448206,0.013180435,-0.0053592036,487.9712,0.09827601,0.12124224,0.123945475,0.08154766,0.06973681,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318652959000,1777318652959000,1777318628819000,47.3977418,8.5455939,0.014316175,0.0062494576,-0.026609886,0.02172532,-0.008037038,-0.019706387,0.0009109037,-0.0054683033,0.002403692,0.0030304987,-0.0014785753,-0.0031188724,-0.0026691651,-0.044527277,-0.005943644,0.03144331,0.014182635,-0.0053592036,487.9712,0.10023108,0.12044037,0.12321157,0.08095015,0.06935562,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318653455000,1777318653455000,1777318628819000,47.3977418,8.5455939,0.010016396,0.0051056934,-0.024054544,0.02172532,-0.008037038,-0.019706387,-0.007407534,-0.004293047,0.0038063335,0.0049195923,-0.0014785753,-0.0031188724,-0.0026691651,-0.010000621,-0.038504533,-0.0132620325,0.014658475,-0.0053592036,487.9712,0.09905913,0.12189808,0.124397345,0.082017854,0.070029594,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318653959000,1777318653959000,1777318628819000,47.3977418,8.5455939,0.009672705,0.0027037133,-0.024854423,0.02172532,-0.008037038,-0.019706387,-0.014793497,-0.006951848,-0.0010322013,-0.0012216873,-0.0014785753,-0.0031188724,-0.0026691651,-0.07542599,0.009061288,0.008665024,0.014528966,-0.0053592036,487.9712,0.09874164,0.121064916,0.12366924,0.08138578,0.06964236,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318654455000,1777318654455000,1777318628819000,47.3977418,8.5455939,0.011359118,0.0014308495,-0.025148472,0.02172532,-0.008037038,-0.019706387,-0.020413492,-0.0065616877,0.0013204333,0.0015633014,-0.0014785753,-0.0031188724,-0.0026691651,-0.023701176,0.012096653,0.050391067,0.013938684,-0.0053592036,487.9712,0.10044335,0.11985013,0.12253493,0.08045296,0.06905522,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318654959000,1777318654959000,1777318628819000,47.3977418,8.5455939,0.011303646,-0.0010854962,-0.0249702,0.02172532,-0.008037038,-0.019706387,-0.02222769,-0.00662506,0.00218996,0.0017364435,-0.0014785753,-0.0031188724,-0.0026691651,-0.0631688,-0.04524966,-0.027438624,0.014412523,-0.0053592036,487.9712,0.09922381,0.12167685,0.124117225,0.08178478,0.06992238,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318655455000,1777318655455000,1777318628819000,47.3977418,8.5455939,0.010325288,-0.0040354133,-0.026518809,0.02172532,-0.008037038,-0.019706387,-0.019015785,-0.008481427,0.0008822217,-0.0013776813,-0.0014785753,-0.0031188724,-0.0026691651,-0.031218098,-0.04120266,-0.032650303,0.013933361,-0.0053592036,487.9712,0.09819476,0.120449,0.12308312,0.080863625,0.069361016,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318655959000,1777318655959000,1777318628819000,47.3977418,8.5455939,0.0084742205,-0.004350321,-0.027061459,0.02172532,-0.008037038,-0.019706387,-0.018399177,-0.01032878,0.0037184642,0.001433684,-0.0014785753,-0.0031188724,-0.0026691651,-0.053973753,0.01034495,-0.010902992,0.01450764,-0.0053592036,487.9712,0.09981264,0.122301586,0.12468484,0.08221578,0.07022864,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318656455000,1777318656455000,1777318628819000,47.3977418,8.5455939,0.008877014,-0.004041706,-0.025390308,0.02172532,-0.008037038,-0.019706387,-0.016865905,-0.010680419,0.0045926506,0.0035860937,-0.0014785753,-0.0031188724,-0.0026691651,-0.030272443,-0.041270677,-0.0016149132,0.013975368,-0.0053592036,487.9712,0.09970696,0.12103082,0.12374584,0.08125172,0.069664106,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318656959000,1777318656959000,1777318628819000,47.3977418,8.5455939,0.0114429565,-0.0047045043,-0.02467959,0.02172532,-0.008037038,-0.019706387,-0.007923026,-0.012667581,0.004369324,0.0027747867,-0.0014785753,-0.0031188724,-0.0026691651,0.014548156,0.013599995,-0.029474495,0.012909151,-0.0053592036,487.9712,0.09899184,0.12018443,0.12292518,0.08059724,0.0692289,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318657455000,1777318657455000,1777318628819000,47.3977418,8.5455939,0.014678812,-0.006789367,-0.026863609,0.02172532,-0.008037038,-0.019706387,-0.0028343045,-0.014283021,0.0024504142,-0.0013541231,-0.0014785753,-0.0031188724,-0.0026691651,0.0066995523,-0.01938074,-0.00947155,0.013118575,-0.0053592036,487.9712,0.10117586,0.12162927,0.12427943,0.081687585,0.06994406,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318657959000,1777318657959000,1777318628819000,47.3977418,8.5455939,0.016368307,-0.004200819,-0.027995927,0.02172532,-0.008037038,-0.019706387,0.0027262105,-0.013379874,-0.00012396602,-0.0028880485,-0.0014785753,-0.0031188724,-0.0026691651,0.037868198,-0.0023432183,0.05391519,0.012474164,-0.0053592036,487.9712,0.102308184,0.12081903,0.12359455,0.081091695,0.069561265,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318658455000,1777318658455000,1777318628819000,47.3977418,8.5455939,0.017879704,-0.0005435097,-0.028236361,0.02172532,-0.008037038,-0.019706387,0.0046804883,-0.0074206498,5.836513e-06,-0.0022185738,-0.0014785753,-0.0031188724,-0.0026691651,-0.0061385576,-0.065523155,0.013095326,0.0109428875,-0.0053592036,487.9712,0.102548614,0.12225022,0.124757364,0.08211218,0.07020877,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318658959000,1777318658959000,1777318628819000,47.3977418,8.5455939,0.017420577,0.00025731887,-0.04572924,0.02172532,-0.008037038,-0.019706387,0.019195428,-0.009047029,-0.1355315,-0.13735181,-0.0014785753,-0.0031188724,-0.0026691651,0.02878068,-0.0026683137,-0.61683726,0.011890043,-0.0053592036,487.9712,0.12004149,0.12143247,0.12403548,0.081748314,0.06983357,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318659455000,1777318659455000,1777318628819000,47.3977418,8.5455939,0.027964743,0.00044274857,-0.20749497,0.02172532,-0.008037038,-0.019706387,0.024344575,-0.0089829685,-0.5998292,-0.58081704,-0.0014785753,-0.0031188724,-0.0026691651,-0.017919056,-0.02751761,-0.8984049,0.012104952,-0.0053592036,487.9712,0.28180724,0.12023398,0.12288215,0.08219065,0.06923578,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318659959000,1777318659959000,1777318628819000,47.3977418,8.5455939,0.037853546,-0.0012605299,-0.56778663,0.02172532,-0.008037038,-0.019706387,0.014459069,-0.0090170065,-0.9706951,-0.9328521,-0.0014785753,-0.0031188724,-0.0026691651,0.047850683,0.032184076,-0.7039066,0.012557642,-0.0053592036,487.9712,0.6420989,0.12218484,0.124541186,0.084424734,0.07012334,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318660455000,1777318660455000,1777318628819000,47.3977418,8.5455939,0.045480855,0.0013301892,-1.0924939,0.02172532,-0.008037038,-0.019706387,0.0009875473,-0.007877016,-1.1349819,-1.0965518,-0.0014785753,-0.0031188724,-0.0026691651,-0.009847404,-0.03597133,0.4364764,0.012840474,-0.0053592036,487.9712,1.1668061,0.12101085,0.12339636,0.08312831,0.06952746,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
1777318660959000,1777318660959000,1777318628819000,47.3977418,8.5455939,0.04653135,0.006660069,-1.6252517,0.02172532,-0.008037038,-0.019706387,-0.01218449,-0.010903507,-0.9491301,-0.9376535,-0.0014785753,-0.0031188724,-0.0026691651,-0.017275363,-0.039160132,0.3356356,0.014022504,0.0008656262,487.9712,1.6995639,0.120200604,0.12277151,0.08045784,0.069159776,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
1777318661455000,1777318661455000,1777318628819000,47.3977418,8.5455939,0.04093319,0.011569465,-2.0887637,0.02172532,-0.008037038,-0.019706387,-0.018366601,-0.010258333,-0.7810596,-0.79892933,-0.0014785753,-0.0031188724,-0.0026691651,0.002674027,-0.03395049,0.36973968,0.011765522,0.0008656262,487.9712,2.163076,0.121366955,0.12401653,0.12625515,0.06982189,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
1777318661959000,1777318661959000,1777318628819000,47.3977418,8.5455939,0.035165243,0.022016166,-2.4664207,0.02172532,-0.008037038,-0.019706387,0.014417383,0.023754904,-0.5249405,-0.5643225,-0.0014785753,-0.0031188724,-0.0026691651,0.3719857,0.3860657,0.591767,0.006808998,0.0008656262,487.9712,2.5407329,0.12124602,0.12335649,0.13950253,0.06944052,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
1777318662455000,1777318662455000,1777318628819000,47.3977418,8.5455939,0.11822299,0.16020836,-2.693179,0.02172532,-0.008037038,-0.019706387,0.47120336,0.7541224,-0.20577532,-0.26003268,-0.0014785753,-0.0031188724,-0.0026691651,1.2106073,2.5817606,0.7697157,0.20896126,0.0008656262,487.9712,2.767491,0.12406915,0.12459115,0.13585088,0.07022072,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
1777318662959000,1777318662959000,1777318628819000,47.3977418,8.5455939,0.4399476,0.7675278,-2.7570534,0.02172532,-0.008037038,-0.019706387,1.068098,2.1240127,0.0519026,-0.0066500604,-0.0014785753,-0.0031188724,-0.0026691651,1.534386,3.2473323,0.03670528,0.7680092,0.0008656262,487.9712,2.8313656,0.12360826,0.1238385,0.13367774,0.0705219,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
1777318663455000,1777318663455000,1777318628819000,47.3977418,8.5455939,1.101149,2.0893347,-2.7446654,0.02172532,-0.008037038,-0.019706387,1.7531288,3.58181,0.050907563,0.012794431,-0.0014785753,-0.0031188724,-0.0026691651,1.4238917,2.7841609,-0.0018011777,1.2348341,0.0008656262,487.9712,2.8189776,0.12236669,0.122843646,0.12877022,0.07152694,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
1777318663959000,1777318663959000,1777318628819000,47.3977418,8.5455939,2.1496966,4.1621985,-2.6972888,0.02172532,-0.008037038,-0.019706387,2.4796844,4.488169,0.029132364,0.026498705,-0.0014785753,-0.0031188724,-0.0026691651,1.1313719,0.64172614,-0.18068495,1.2309061,0.0008656262,487.9712,2.771601,0.12477316,0.12460745,0.12718393,0.07314834,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
1777318664455000,1777318664455000,1777318628819000,47.3977418,8.5455939,3.4469945,6.5620046,-2.6558347,0.02172532,-0.008037038,-0.019706387,2.599687,4.5450635,-0.060838077,-0.027479911,-0.0014785753,-0.0031188724,-0.0026691651,-0.12873244,-0.75411946,-0.302081,1.0692773,0.0008656262,487.9712,2.730147,0.12320007,0.12354403,0.11643843,0.070566,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
1777318664959000,1777318664959000,1777318628819000,47.3977418,8.5455939,4.8268976,8.990546,-2.654766,0.02172532,-0.008037038,-0.019706387,2.5741765,4.321488,-0.12339543,-0.07289384,-0.0014785753,-0.0031188724,-0.0026691651,-0.2839143,-0.9107207,-0.16598682,1.0372475,0.0008656262,487.9712,2.7290783,0.12217335,0.122789085,0.11324847,0.069108315,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
1777318665455000,1777318665455000,1777318628819000,47.3977418,8.5455939,6.1052623,11.188501,-2.6943824,0.02172532,-0.008037038,-0.019706387,2.4503543,4.050134,-0.12938571,-0.085041836,-0.0014785753,-0.0031188724,-0.0026691651,-0.1979423,-0.56966496,0.014085322,1.0531335,0.0008656262,487.9712,2.7686946,0.12378944,0.12390594,0.11205453,0.06952755,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
1777318665959000,1777318665959000,1777318628819000,47.3977418,8.5455939,7.286329,13.229567,-2.7428215,0.02172532,-0.008037038,-0.019706387,2.3414638,3.9290705,-0.09803186,-0.06647203,-0.0014785753,-0.0031188724,-0.0026691651,-0.055166483,-0.063863024,0.06515439,1.0598339,0.0008656262,487.9712,2.8171337,0.12273229,0.12316562,0.10320567,0.06918983,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
1777318666455000,1777318666455000,1777318628819000,47.3977418,8.5455939,8.371401,15.144883,-2.7813401,0.02172532,-0.008037038,-0.019706387,2.295459,3.9630735,-0.06538179,-0.045694433,-0.0014785753,-0.0031188724,-0.0026691651,0.1623887,0.2627128,0.08153263,1.0622675,0.0008656262,487.9712,2.8556523,0.12427377,0.12455937,0.09750097,0.06997396,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
1777318666959000,1777318666959000,1777318628819000,47.3977418,8.5455939,9.460882,17.096432,-2.8086503,0.02172532,-0.008037038,-0.019706387,2.329007,4.1143494,-0.042077728,-0.031025738,-0.0014785753,-0.0031188724,-0.0026691651,0.26973712,0.5849312,0.015094875,1.065476,0.0008656262,487.9712,2.8829625,0.12311183,0.1237674,0.09054186,0.069620736,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
1777318667455000,1777318667455000,1777318628819000,47.3977418,8.5455939,10.561936,19.092144,-2.826815,0.02172532,-0.008037038,-0.019706387,2.3866785,4.2869387,-0.027685197,-0.021546766,-0.0014785753,-0.0031188724,-0.0026691651,0.19232835,0.39797994,-0.04477426,1.0680302,0.0008656262,487.9712,2.901127,0.124356866,0.12504415,0.08787022,0.07030898,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
1777318667959000,1777318667959000,1777318628819000,47.3977418,8.5455939,11.71899,21.200413,-2.8400884,0.02172532,-0.008037038,-0.019706387,2.419686,4.394543,-0.026380833,-0.022439834,-0.0014785753,-0.0031188724,-0.0026691651,0.10269158,0.29064798,-0.031130387,1.0690193,0.0008656262,487.9712,2.9144006,0.123082854,0.12434515,0.08492015,0.069943234,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
