timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
1777225937769000,1777225937617000,0.012967424,0.005224651,0.011865358,0.012800223,0.012962235,0.013121151,0.014024115,0.0032586106,0.0032597685,0.003259966,0.0032601648,0.0032612819,-0.0012448754,-0.0012418285,-0.0012412979,-0.0012407814,-0.0012378378,6.1540286e-06,0.0031989105,0.9941397,0.0026519746,3.2975995e-06,1
1777225937777000,1777225937625000,0.012967424,0.005224651,0.011857632,0.012792501,0.012954513,0.013113429,0.014016387,0.0032586106,0.0032597685,0.003259966,0.0032601648,0.0032612819,-0.0012448754,-0.0012418285,-0.0012412979,-0.0012407814,-0.0012378378,6.1540286e-06,0.0031989105,0.9941397,0.0026519746,3.2975995e-06,1
1777225937785000,1777225937633000,0.012967424,0.005224651,0.0118523715,0.012787238,0.01294925,0.013108166,0.014011128,0.0032586106,0.0032597685,0.003259966,0.0032601648,0.0032612819,-0.0012448754,-0.0012418285,-0.0012412979,-0.0012407814,-0.0012378378,6.1540286e-06,0.0031989105,0.9941397,0.0026519746,3.2975995e-06,1
1777225937793000,1777225937641000,0.012967424,0.005224651,0.011858818,0.0127936825,0.012955697,0.013114616,0.014017575,0.0032586106,0.0032597685,0.003259966,0.0032601648,0.0032612819,-0.0012448754,-0.0012418285,-0.0012412979,-0.0012407814,-0.0012378378,6.1540286e-06,0.0031989105,0.9941397,0.0026519746,3.2975995e-06,1
1777225937801000,1777225937649000,0.01292804,0.005228474,0.011831258,0.0127661275,0.0129281385,0.013087055,0.013990017,0.0028480412,0.0028496298,0.0028499025,0.0028501742,0.0028517072,-0.0017048726,-0.0017022095,-0.0017017453,-0.001701294,-0.0016987204,6.154028e-06,0.00319891,0.99413955,0.002651974,3.297599e-06,1
1777225937809000,1777225937657000,0.01292804,0.005228474,0.011874124,0.01280899,0.012971002,0.013129919,0.014032882,0.0028480412,0.0028496298,0.0028499025,0.0028501742,0.0028517072,-0.0017048726,-0.0017022095,-0.0017017453,-0.001701294,-0.0016987204,6.154028e-06,0.00319891,0.99413955,0.002651974,3.297599e-06,1
1777225937817000,1777225937665000,0.01292804,0.005228474,0.011878401,0.012813266,0.012975279,0.0131341955,0.014037158,0.0028480412,0.0028496298,0.0028499025,0.0028501742,0.0028517072,-0.0017048726,-0.0017022095,-0.0017017453,-0.001701294,-0.0016987204,6.154028e-06,0.00319891,0.99413955,0.002651974,3.297599e-06,1
1777225937825000,1777225937673000,0.01292804,0.005228474,0.011877339,0.012812208,0.012974218,0.0131331375,0.014036098,0.0028480412,0.0028496298,0.0028499025,0.0028501742,0.0028517072,-0.0017048726,-0.0017022095,-0.0017017453,-0.001701294,-0.0016987204,6.154028e-06,0.00319891,0.99413955,0.002651974,3.297599e-06,1
1777225937833000,1777225937681000,0.01292804,0.005228474,0.01187092,0.012805785,0.012967799,0.013126715,0.014029674,0.0028480412,0.0028496298,0.0028499025,0.0028501742,0.0028517072,-0.0017048726,-0.0017022095,-0.0017017453,-0.001701294,-0.0016987204,6.154028e-06,0.00319891,0.99413955,0.002651974,3.297599e-06,1
1777225937841000,1777225937689000,0.01292804,0.005228474,0.011939366,0.012874233,0.013036245,0.013195161,0.014098121,0.0028480412,0.0028496298,0.0028499025,0.0028501742,0.0028517072,-0.0017048726,-0.0017022095,-0.0017017453,-0.001701294,-0.0016987204,6.154028e-06,0.00319891,0.99413955,0.002651974,3.297599e-06,1
1777225937849000,1777225937697000,0.01292804,0.005228474,0.011975653,0.012910521,0.013072534,0.013231451,0.014134408,0.0028480412,0.0028496298,0.0028499025,0.0028501742,0.0028517072,-0.0017048726,-0.0017022095,-0.0017017453,-0.001701294,-0.0016987204,6.154028e-06,0.00319891,0.99413955,0.002651974,3.297599e-06,1
1777225937857000,1777225937705000,0.013138397,0.0052329344,0.012041618,0.012976487,0.013138496,0.013297415,0.0142003745,0.0031818417,0.0031836003,0.0031839018,0.0031842026,0.0031858995,-0.0018871588,-0.0018841836,-0.0018836652,-0.0018831609,-0.0018802856,6.154029e-06,0.0031989105,0.9941397,0.0026519743,3.2975993e-06,1
1777225937865000,1777225937713000,0.013138397,0.0052329344,0.012083125,0.0130179925,0.013180003,0.013338919,0.014241882,0.0031818417,0.0031836003,0.0031839018,0.0031842026,0.0031858995,-0.0018871588,-0.0018841836,-0.0018836652,-0.0018831609,-0.0018802856,6.154029e-06,0.0031989105,0.9941397,0.0026519743,3.2975993e-06,1
1777225937873000,1777225937721000,0.013138397,0.0052329344,0.012135191,0.013070058,0.013232069,0.013390984,0.014293947,0.0031818417,0.0031836003,0.0031839018,0.0031842026,0.0031858995,-0.0018871588,-0.0018841836,-0.0018836652,-0.0018831609,-0.0018802856,6.154029e-06,0.0031989105,0.9941397,0.0026519743,3.2975993e-06,1
1777225937881000,1777225937729000,0.013138397,0.0052329344,0.012189458,0.013124325,0.013286338,0.013445255,0.014348215,0.0031818417,0.0031836003,0.0031839018,0.0031842026,0.0031858995,-0.0018871588,-0.0018841836,-0.0018836652,-0.0018831609,-0.0018802856,6.154029e-06,0.0031989105,0.9941397,0.0026519743,3.2975993e-06,1
1777225937889000,1777225937737000,0.013138397,0.0052329344,0.012274777,0.013209644,0.013371658,0.013530573,0.014433534,0.0031818417,0.0031836003,0.0031839018,0.0031842026,0.0031858995,-0.0018871588,-0.0018841836,-0.0018836652,-0.0018831609,-0.0018802856,6.154029e-06,0.0031989105,0.9941397,0.0026519743,3.2975993e-06,1
1777225937897000,1777225937745000,0.013138397,0.0052329344,0.012283132,0.013218,0.01338001,0.013538927,0.014441888,0.0031818417,0.0031836003,0.0031839018,0.0031842026,0.0031858995,-0.0018871588,-0.0018841836,-0.0018836652,-0.0018831609,-0.0018802856,6.154029e-06,0.0031989105,0.9941397,0.0026519743,3.2975993e-06,1
1777225937905000,1777225937753000,0.013408965,0.0052367565,0.012312186,0.013247051,0.013409066,0.013567983,0.01447094,0.0033492043,0.0033497824,0.0033498798,0.0033499794,0.0033505354,-0.00062400766,-0.00062087656,-0.0006203314,-0.0006198005,-0.000616776,6.15403e-06,0.0031989105,0.99413973,0.0026519746,3.2975993e-06,1
1777225937913000,1777225937761000,0.013408965,0.0052367565,0.01234535,0.013280218,0.013442227,0.013601143,0.014504105,0.0033492043,0.0033497824,0.0033498798,0.0033499794,0.0033505354,-0.00062400766,-0.00062087656,-0.0006203314,-0.0006198005,-0.000616776,6.15403e-06,0.0031989105,0.99413973,0.0026519746,3.2975993e-06,1
