timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
1777225937769000,1777225937617000,17764060236391,9.32891e-05,0.008571653,0.02313135,0,0.12070705,0.11322653,0.015771113,0.012182333,0.0038084642,0.012259862,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.36471,63.1572,0.48202285,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225937777000,1777225937625000,17764060236391,9.205325e-05,0.008531135,0.02314719,0,0.12111493,0.11347764,0.015771113,0.012182333,0.0038084642,0.012259862,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.36471,63.1572,0.48202285,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225937785000,1777225937633000,17764060236391,9.0977745e-05,0.0084919,0.023159767,0,0.12152556,0.11372958,0.015771113,0.012182333,0.0038084642,0.012259862,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.36471,63.1572,0.48202285,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225937793000,1777225937641000,17764060236391,9.0042886e-05,0.0084538115,0.023173066,0,0.12193897,0.11398236,0.015771113,0.012182333,0.0038084642,0.012259862,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.36471,63.1572,0.48202285,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225937801000,1777225937649000,17764060236391,9.585798e-05,0.008604148,0.022909464,0,0.11970233,0.11260379,0.014586895,0.01237354,0.0042494745,0.011926883,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.264603,63.1572,0.48619756,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225937809000,1777225937657000,17764060236391,9.377412e-05,0.008554684,0.022922685,0,0.120103374,0.11285282,0.014586895,0.01237354,0.0042494745,0.011926883,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.264603,63.1572,0.48619756,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225937817000,1777225937665000,17764060236391,9.1818176e-05,0.008506996,0.022932159,0,0.120507166,0.113102674,0.014586895,0.01237354,0.0042494745,0.011926883,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.264603,63.1572,0.48619756,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225937825000,1777225937673000,17764060236391,8.9313864e-05,0.008461021,0.022937046,0,0.12091369,0.113353364,0.014586895,0.01237354,0.0042494745,0.011926883,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.264603,63.1572,0.48619756,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225937841000,1777225937689000,17764060236391,8.484855e-05,0.008373676,0.022943063,0,0.12173504,0.113857254,0.014586895,0.01237354,0.0042494745,0.011926883,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.264603,63.1572,0.48619756,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225937849000,1777225937697000,17764060236391,8.270409e-05,0.008360376,0.023035048,0,0.12214986,0.114050366,0.014586895,0.01237354,0.0042494745,0.011964505,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.264603,63.1572,0.48619756,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
