timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
1777318619015000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619023000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619031000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619039000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619047000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619055000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619071000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619079000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619087000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619095000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619111000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619119000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619127000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619135000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619151000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619159000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619167000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619175000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619191000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619199000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619207000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619215000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619231000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619239000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619247000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619255000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619271000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619279000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619287000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619295000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619311000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619319000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619327000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619335000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619351000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619359000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619367000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619375000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619391000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619399000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619407000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777318619415000,0,0.0,0.0,0.0,0.0,0.0,0.0
