timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_variance,test_ratio,estimator_instance,fusion_enabled,innovation_rejected,fused
1777318622927000,1777318622846994,1777318622847000,0,-0.16442871,12.25,0.16376027,12.452211,8.6145104e-05,0,1,0,1
1777318623031000,1777318622946995,1777318622951000,0,-0.08459473,12.25,0.0813124,12.449092,2.124398e-05,0,1,0,1
1777318623079000,1777318622996995,1777318622999000,0,-9.1552734e-05,12.25,-0.0045651468,12.446631,6.6975765e-08,0,1,0,1
1777318623127000,1777318623046995,1777318623047000,0,-0.07052612,12.25,0.06587662,12.44428,1.3949313e-05,0,1,0,1
1777318623183000,1777318623096996,1777318623103000,0,-0.02355957,12.25,0.018094793,12.440672,1.0527456e-06,0,1,0,1
1777318623231000,1777318623146996,1777318623151000,0,0.042175293,12.25,-0.04795977,12.438446,7.3968718e-06,0,1,0,1
1777318623279000,1777318623196996,1777318623199000,0,-0.0423584,12.25,0.037241235,12.4363165,4.4608378e-06,0,1,0,1
1777318623327000,1777318623246996,1777318623247000,0,-0.12686157,12.25,0.12115338,12.43428,4.7218306e-05,0,1,0,1
1777318623383000,1777318623296997,1777318623303000,0,0.037475586,12.25,-0.044929277,12.430964,6.495522e-06,0,1,0,1
1777318623431000,1777318623346997,1777318623351000,0,0.09851074,12.25,-0.10542005,12.4290285,3.576591e-05,0,1,0,1
1777318623479000,1777318623396997,1777318623399000,0,0.0046081543,12.25,-0.010123748,12.4271755,3.2989084e-07,0,1,0,1
1777318623527000,1777318623446997,1777318623447000,0,-0.07989502,12.25,0.07435467,12.425404,1.7797787e-05,0,1,0,1
1777318623583000,1777318623496998,1777318623503000,0,0.0046081543,12.25,-0.0107165575,12.422337,3.6980032e-07,0,1,0,1
1777318623631000,1777318623546998,1777318623551000,0,0.023376465,12.25,-0.029516727,12.420645,2.8057711e-06,0,1,0,1
1777318623679000,1777318623596998,1777318623599000,0,0.014007568,12.25,-0.01991231,12.419026,1.277073e-06,0,1,0,1
1777318623727000,1777318623646998,1777318623647000,0,0.046875,12.25,-0.052653514,12.4174795,8.930613e-06,0,1,0,1
1777318623783000,1777318623696998,1777318623703000,0,0.014007568,12.25,-0.018624086,12.414625,1.117574e-06,0,1,0,1
1777318623831000,1777318623746998,1777318623751000,0,-0.122161865,12.25,0.117588826,12.413141,4.4556433e-05,0,1,0,1
1777318623927000,1777318623846999,1777318623847000,0,0.056243896,12.25,-0.06281854,12.412484,1.2716775e-05,0,1,0,1
1777318623983000,1777318623896999,1777318623903000,0,-0.014160156,12.25,0.008087692,12.411283,2.1081063e-07,0,1,0,1
1777318624031000,1777318623946999,1777318623951000,0,-0.065826416,12.25,0.06044894,12.408385,1.1779372e-05,0,1,0,1
1777318624079000,1777318623996999,1777318623999000,0,-0.0047912598,12.25,-0.0015708231,12.407096,7.9550775e-09,0,1,0,1
1777318624127000,1777318624046999,1777318624047000,0,0.03277588,12.25,-0.039304554,12.405866,4.9810246e-06,0,1,0,1
1777318624231000,1777318624146999,1777318624151000,0,0.018676758,12.25,-0.024454622,12.404001,1.928502e-06,0,1,0,1
1777318624279000,1777318624196999,1777318624199000,0,-0.0047912598,12.25,-0.00084033236,12.402827,2.2774114e-09,0,1,0,1
1777318624327000,1777318624246999,1777318624247000,0,0.018676758,12.25,-0.024457376,12.401708,1.9292934e-06,0,1,0,1
1777318624383000,1777318624296999,1777318624303000,0,-0.014160156,12.25,0.008474565,12.400776,2.316573e-07,0,1,0,1
1777318624431000,1777318624346999,1777318624351000,0,0.24874878,12.25,-0.25411755,12.3981285,0.00020834025,0,1,0,1
1777318624479000,1777318624397000,1777318624399000,0,-9.1552734e-05,12.25,-0.0023206414,12.397093,1.7376257e-08,0,1,0,1
1777318624527000,1777318624447000,1777318624447000,0,-0.047027588,12.25,0.044585973,12.396106,6.414624e-06,0,1,0,1
1777318624583000,1777318624497000,1777318624503000,0,-0.028259277,12.25,0.025241714,12.395301,2.0560828e-06,0,1,0,1
1777318624631000,1777318624547000,1777318624551000,0,-0.065826416,12.25,0.0626186,12.392795,1.2656028e-05,0,1,0,1
1777318624679000,1777318624597000,1777318624599000,0,-0.018859863,12.25,0.014878101,12.391878,7.1452564e-07,0,1,0,1
1777318624727000,1777318624647000,1777318624647000,0,-0.08459473,12.25,0.08040076,12.391007,2.0867656e-05,0,1,0,1
1777318624831000,1777318624747000,1777318624751000,0,-0.056427002,12.25,0.05140899,12.389494,8.532663e-06,0,1,0,1
1777318624927000,1777318624847000,1777318624847000,0,-0.02355957,12.25,0.01785161,12.389421,1.0288776e-06,0,1,0,1
1777318624983000,1777318624897000,1777318624903000,0,0.0046081543,12.25,-0.010556109,12.388777,3.597819e-07,0,1,0,1
1777318625031000,1777318624947000,1777318624951000,0,0.075042725,12.25,-0.08088149,12.386392,2.1125816e-05,0,1,0,1
1777318625079000,1777318624997000,1777318624999000,0,0.0046081543,12.25,-0.009542432,12.385625,2.9407641e-07,0,1,0,1
1777318625127000,1777318625047000,1777318625047000,0,-0.08459473,12.25,0.07977203,12.384897,2.0552701e-05,0,1,0,1
1777318625183000,1777318625097000,1777318625103000,0,-0.032958984,12.25,0.027250925,12.384343,2.398554e-06,0,1,0,1
1777318625231000,1777318625147000,1777318625151000,0,-0.028259277,12.25,0.022221494,12.3836975,1.5949834e-06,0,1,0,1
1777318625327000,1777318625247000,1777318625247000,0,-0.12686157,12.25,0.12061059,12.3821535,4.6993166e-05,0,1,0,1
1777318625383000,1777318625297000,1777318625303000,0,0.037475586,12.25,-0.04508432,12.381659,6.5664735e-06,0,1,0,1
1777318625431000,1777318625347000,1777318625351000,0,-0.07519531,12.25,0.06801933,12.381071,1.4947429e-05,0,1,0,1
1777318625479000,1777318625397000,1777318625399000,0,0.014007568,12.25,-0.021787103,12.378817,1.5338392e-06,0,1,0,1
1777318625527000,1777318625447000,1777318625447000,0,-0.065826416,12.25,0.058196314,12.378228,1.0944412e-05,0,1,0,1
1777318625631000,1777318625547000,1777318625551000,0,0.05154419,12.25,-0.059978552,12.378619,1.1624646e-05,0,1,0,1
1777318625727000,1777318625647000,1777318625647000,0,0.08911133,12.25,-0.09678233,12.377171,3.0271276e-05,0,1,0,1
1777318625783000,1777318625697000,1777318625703000,0,-0.018859863,12.25,0.012151506,12.37678,4.772133e-07,0,1,0,1
1777318625831000,1777318625747000,1777318625751000,0,0.08441162,12.25,-0.09127025,12.376291,2.692328e-05,0,1,0,1
1777318625879000,1777318625797000,1777318625799000,0,-0.02355957,12.25,0.017604923,12.37413,1.0018749e-06,0,1,0,1
1777318625927000,1777318625847000,1777318625847000,0,-0.15032959,12.25,0.14424297,12.373636,6.725924e-05,0,1,0,1
1777318625983000,1777318625897000,1777318625903000,0,-0.0047912598,12.25,-0.0026764306,12.373306,2.315721e-08,0,1,0,1
1777318626031000,1777318625947000,1777318625951000,0,0.08911133,12.25,-0.09650948,12.372879,3.011128e-05,0,1,0,1
1777318626079000,1777318625997000,1777318625999000,0,0.0046081543,12.25,-0.011150247,12.37081,4.0200445e-07,0,1,0,1
1777318626127000,1777318626047000,1777318626047000,0,-0.047027588,12.25,0.04062513,12.370373,5.3366252e-06,0,1,0,1
1777318626231000,1777318626147000,1777318626151000,0,-0.08929443,12.25,0.08257029,12.370898,2.2044811e-05,0,1,0,1
1777318626279000,1777318626197000,1777318626199000,0,-0.014160156,12.25,0.006720232,12.368866,1.46049e-07,0,1,0,1
1777318626327000,1777318626247000,1777318626247000,0,0.060943604,12.25,-0.06851515,12.368466,1.5181593e-05,0,1,0,1
1777318626431000,1777318626347000,1777318626351000,0,0.1736145,12.25,-0.18082221,12.369026,0.00010573726,0,1,0,1
1777318626479000,1777318626397000,1777318626399000,0,-0.028259277,12.25,0.022663381,12.368704,1.6610595e-06,0,1,0,1
1777318626527000,1777318626447000,1777318626447000,0,0.1595459,12.25,-0.16503462,12.366665,8.809627e-05,0,1,0,1
1777318626583000,1777318626497000,1777318626503000,0,-0.032958984,12.25,0.028880475,12.366457,2.6978844e-06,0,1,0,1
1777318626631000,1777318626547000,1777318626551000,0,0.079711914,12.25,-0.084195845,12.366151,2.2930142e-05,0,1,0,1
1777318626679000,1777318626597000,1777318626599000,0,-0.018859863,12.25,0.015018465,12.365872,7.296025e-07,0,1,0,1
1777318626727000,1777318626647000,1777318626647000,0,0.14074707,12.25,-0.1442498,12.363913,6.731851e-05,0,1,0,1
1777318626783000,1777318626697000,1777318626703000,0,-0.03765869,12.25,0.03534418,12.363747,4.0415293e-06,0,1,0,1
1777318626831000,1777318626747000,1777318626751000,0,0.014007568,12.25,-0.016806124,12.3634815,9.1380673e-07,0,1,0,1
1777318626879000,1777318626797000,1777318626799000,0,-0.02355957,12.25,0.020755857,12.363244,1.393827e-06,0,1,0,1
1777318626927000,1777318626847000,1777318626847000,0,-0.14093018,12.25,0.13837156,12.361355,6.19566e-05,0,1,0,1
1777318627031000,1777318626947000,1777318626951000,0,-0.09869385,12.25,0.094572775,12.362006,2.8940318e-05,0,1,0,1
