timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
1777318632219000,-0.0029761526,0.0,0.0006715024,0.0,0.0,-1.1641532e-10,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318632419000,-0.0033971162,-0.0023919742,0.0005589925,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318632619000,-0.00064612203,-0.0035778899,-0.00015160358,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318632819000,-0.0050218566,-0.0020309077,0.0010964002,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318633019000,-0.0019028811,-0.0014294415,-2.0075753e-05,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318633219000,-0.006199208,-0.004436472,0.0011367415,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318633419000,-6.117307e-05,-0.0019294231,0.0006380159,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318633619000,-0.0038467434,-0.001700982,0.0032354852,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318633819000,-0.0019150986,-5.2928342e-05,-0.00032612288,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318634019000,-0.0037470388,-0.0015803768,6.550718e-05,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318634219000,-0.0035499013,-0.002198684,-0.0009599978,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318634419000,-0.004057209,-0.004916829,0.0003666075,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318634619000,-0.0046771998,-0.0033720415,-0.0014336457,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318634819000,-0.0029534935,-0.005157026,0.00010752739,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318635019000,-0.0023142989,-0.0024472403,0.00022762071,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318635219000,-0.00586159,-0.0056025516,0.00069777656,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318635419000,-1.1641532e-10,-1.8189894e-11,2.1827873e-11,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318635619000,-0.004691135,-0.0021706093,-0.0010791362,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318635819000,-0.0062646735,-0.0035319207,0.00064458756,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318636019000,-0.007502854,-0.0034255185,0.0004298122,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318636219000,-0.004830506,-0.0060329325,6.418906e-05,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318636419000,-0.0056458637,-0.00367769,-0.0014232907,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318636619000,-0.0041797827,-0.0050357436,0.00088162173,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318636819000,-0.005479835,-0.0032134699,-0.00040559768,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318637019000,-0.005281696,-0.0038512147,0.00048468896,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777318637219000,-0.0072275773,-0.004082311,-0.00210803,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
