timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1777225938665000,1777225938665000,1310988,-0.035913024,0.011971008,-9.811439,0.0,0,0,0,0,1
1777225939665000,1777225939665000,1310988,-0.062249243,-0.009576807,-9.787497,0.0,0,0,0,0,1
1777225940665000,1777225940665000,1310988,0.02633622,-0.05746084,-9.794679,0.0,0,0,0,0,1
1777225941665000,1777225941665000,1310988,-0.007182605,-0.031124622,-9.832987,0.0,0,0,0,0,1
1777225942665000,1777225942665000,1310988,-0.009576807,-0.04309563,-10.6398325,0.0,0,0,0,0,1
1777225943665000,1777225943665000,1310988,-0.007182605,-0.055066638,-10.366894,0.0,0,0,0,0,1
1777225944665000,1777225944665000,1310988,-0.062249243,0.009576807,-9.89763,0.0,0,0,0,0,1
1777225945665000,1777225945665000,1310988,-0.0047884034,-0.02873042,-9.842564,0.0,0,0,0,0,1
1777225946665000,1777225946665000,1310988,-0.107739076,-0.033518825,-9.902418,0.0,0,0,0,0,1
1777225947665000,1777225947665000,1310988,-0.023942016,-0.01436521,-9.847352,0.0,0,0,0,0,1
1777225948665000,1777225948665000,1310988,0.079008654,-0.02633622,-9.832987,0.0,0,0,0,0,1
1777225949665000,1777225949665000,1310988,-0.007182605,0.04070143,-9.837775,0.0,0,0,0,0,1
1777225950665000,1777225950665000,1310988,-0.05267244,0.023942016,-9.696517,0.0,0,0,0,0,1
1777225951665000,1777225951665000,1310988,-0.059855044,-0.019153614,-9.224859,0.0,0,0,0,0,1
1777225952665000,1777225952665000,1310988,-0.007182605,-0.06703765,-9.478644,0.0,0,0,0,0,1
1777225953665000,1777225953665000,1310988,0.023942016,0.107739076,-9.583989,0.0,0,0,0,0,1
1777225954665000,1777225954665000,1310988,-0.05267244,0.02633622,-9.68694,0.0,0,0,0,0,1
1777225955665000,1777225955665000,1310988,0.01436521,0.038307227,-7.716512,0.0,0,0,0,0,1
1777225956665000,1777225956665000,1310988,0.009576807,0.0023942017,-9.7803135,0.0,0,0,0,0,1
1777225957665000,1777225957665000,1310988,0.011971008,0.02633622,-9.85214,0.0,0,0,0,0,1
1777225958665000,1777225958665000,1310988,-0.01436521,0.0047884034,-9.85214,0.0,0,0,0,0,1
1777225959665000,1777225959665000,1310988,0.031124622,0.0,-10.043676,0.0,0,0,0,0,1
1777225960665000,1777225960665000,1310988,-0.009576807,-0.038307227,-10.019734,0.0,0,0,0,0,1
1777225961665000,1777225961665000,1310988,-0.009576807,0.021547815,-9.902418,0.0,0,0,0,0,1
1777225962665000,1777225962665000,1310988,0.011971008,-0.05267244,-9.92636,0.0,0,0,0,0,1
1777225963665000,1777225963665000,1310988,-0.019153614,0.01436521,-9.873688,0.0,0,0,0,0,1
1777225964665000,1777225964665000,1310988,-0.007182605,0.033518825,-9.782708,0.0,0,0,0,0,1
1777225965665000,1777225965665000,1310988,-0.007182605,-0.019153614,-9.773131,0.0,0,0,0,0,1
1777225966665000,1777225966665000,1310988,0.033518825,0.007182605,-9.799467,0.0,0,0,0,0,1
1777225967665000,1777225967665000,1310988,-0.062249243,0.01436521,-9.78989,0.0,0,0,0,0,1
1777225968665000,1777225968665000,1310988,0.019153614,0.01436521,-9.811439,0.0,0,0,0,0,1
1777225969665000,1777225969665000,1310988,-0.031124622,-0.055066638,-9.797073,0.0,0,0,0,0,1
1777225970665000,1777225970665000,1310988,-0.007182605,-0.047884032,-9.835381,0.0,0,0,0,0,1
1777225971665000,1777225971665000,1310988,0.021547815,-0.04070143,-9.825804,0.0,0,0,0,0,1
1777225972665000,1777225972665000,1310988,-0.05267244,-0.016759412,-9.835381,0.0,0,0,0,0,1
1777225973665000,1777225973665000,1310988,0.009576807,-0.033518825,-9.888053,0.0,0,0,0,0,1
1777225974665000,1777225974665000,1310988,0.050278235,-0.06943185,-9.835381,0.0,0,0,0,0,1
1777225975665000,1777225975665000,1310988,-0.01436521,-0.090979666,-9.794679,0.0,0,0,0,0,1
