timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777318619015000,1777318618935000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5009718e-06,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.2159874,-0.010864468,-0.43027025,0.08674445,0.010667082,0.00042710756,0.0,0.0,0.0,0.0,0.0,0.0
1777318619023000,1777318618943000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5009718e-06,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.2159874,-0.010864468,-0.43027025,0.08123847,0.0015551369,0.00045553176,0.0,0.0,0.0,0.0,0.0,0.0
1777318619031000,1777318618951000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029572355,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.2159874,-0.010864468,-0.43027025,0.058268085,0.028003033,0.00027115364,0.0,0.0,0.0,0.0,0.0,0.0
1777318619039000,1777318618959000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029572355,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.2159874,-0.010864468,-0.43027025,0.07626327,0.0099107735,0.00041979807,0.0,0.0,0.0,0.0,0.0,0.0
1777318619047000,1777318618967000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029572355,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.2159874,-0.010864468,-0.43027025,0.07250796,-0.017251119,0.00049337884,0.0,0.0,0.0,0.0,0.0,0.0
1777318619055000,1777318618975000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029572355,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.2159874,-0.010864468,-0.43027025,0.072540715,-0.010251258,0.0004870505,0.0,0.0,0.0,0.0,0.0,0.0
1777318619063000,1777318618983000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029572355,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.009551123,0.00039872574,0.007183999,0.03734411,0.009511034,0.0002680244,0.0,0.0,0.0,0.0,0.0,0.0
1777318619071000,1777318618991000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029572355,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.009551123,0.00039872574,0.007183999,0.06960804,-0.028483264,0.00050411257,0.0,0.0,0.0,0.0,0.0,0.0
1777318619079000,1777318618999000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005504311,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.009551123,0.00039872574,0.007183999,0.08577481,-0.019939125,0.0005330227,0.0,0.0,0.0,0.0,0.0,0.0
1777318619087000,1777318619007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005504311,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.009551123,0.00039872574,0.007183999,0.064743616,-0.014613015,0.00047666184,0.0,0.0,0.0,0.0,0.0,0.0
1777318619095000,1777318619015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005504311,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.009551123,0.00039872574,0.007183999,0.073964015,-0.006213782,0.0004926219,0.0,0.0,0.0,0.0,0.0,0.0
1777318619103000,1777318619023000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005504311,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.009551123,0.00039872574,0.007183999,0.08893519,0.03507195,0.00032153376,0.0,0.0,0.0,0.0,0.0,0.0
1777318619111000,1777318619031000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005504311,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.009551123,0.00039872574,0.007183999,0.07199002,0.000292385,0.0004720448,0.0,0.0,0.0,0.0,0.0,0.0
1777318619119000,1777318619039000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005504311,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.009551123,0.00039872574,0.007183999,0.09433809,-0.05751591,0.0005424048,0.0,0.0,0.0,0.0,0.0,0.0
1777318619127000,1777318619047000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045747206,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.009551123,0.00039872574,0.007183999,0.07068892,-0.056826178,0.0004932494,0.0,0.0,0.0,0.0,0.0,0.0
1777318619135000,1777318619055000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045747206,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.00015482306,-0.0038904562,0.0074946284,0.08840881,-0.023636106,0.0005626809,0.0,0.0,0.0,0.0,0.0,0.0
1777318619143000,1777318619063000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045747206,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.00015482306,-0.0038904562,0.0074946284,0.061567888,-0.00956381,0.00046998775,0.0,0.0,0.0,0.0,0.0,0.0
