timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
1777225937725000,1777225937701000,6620172,487.86807,95600.72,15.0,1.1556048,0,1
1777225937777000,1777225937753000,6620172,487.87744,95600.63,15.0,1.1556038,0,1
1777225937829000,1777225937805000,6620172,487.88684,95600.46,15.0,1.1556017,0,1
1777225937881000,1777225937857000,6620172,487.80704,95601.375,15.0,1.1556127,0,1
1777225937933000,1777225937909000,6620172,487.87744,95600.61,15.0,1.1556035,0,1
1777225937985000,1777225937961000,6620172,487.88684,95600.484,15.0,1.155602,0,1
1777225938037000,1777225938013000,6620172,487.87277,95600.664,15.0,1.1556041,0,1
1777225938089000,1777225938065000,6620172,487.85867,95600.83,15.0,1.155606,0,1
1777225938141000,1777225938117000,6620172,487.86807,95600.7,15.0,1.1556046,0,1
1777225938193000,1777225938169000,6620172,487.86337,95600.79,15.0,1.1556057,0,1
1777225938245000,1777225938221000,6620172,487.9056,95600.25,15.0,1.1555991,0,1
1777225938297000,1777225938273000,6620172,487.90094,95600.336,15.0,1.1556002,0,1
1777225938349000,1777225938325000,6620172,487.94788,95599.8,15.0,1.1555936,0,1
1777225938401000,1777225938377000,6620172,487.87277,95600.664,15.0,1.1556041,0,1
1777225938453000,1777225938429000,6620172,487.86337,95600.78,15.0,1.1556056,0,1
1777225938505000,1777225938481000,6620172,487.87744,95600.63,15.0,1.1556038,0,1
1777225938557000,1777225938533000,6620172,487.89154,95600.42,15.0,1.1556013,0,1
1777225938609000,1777225938585000,6620172,487.90094,95600.33,15.0,1.1556001,0,1
1777225938661000,1777225938637000,6620172,487.9244,95600.04,15.0,1.1555965,0,1
1777225938713000,1777225938689000,6620172,487.88214,95600.555,15.0,1.1556028,0,1
1777225938765000,1777225938741000,6620172,487.84457,95600.97,15.0,1.1556078,0,1
1777225938817000,1777225938793000,6620172,487.87744,95600.58,15.0,1.1556032,0,1
1777225938869000,1777225938845000,6620172,487.8305,95601.13,15.0,1.1556097,0,1
1777225938921000,1777225938897000,6620172,487.96664,95599.59,15.0,1.1555912,0,1
1777225938973000,1777225938949000,6620172,487.85867,95600.805,15.0,1.1556059,0,1
1777225939025000,1777225939001000,6620172,487.8258,95601.21,15.0,1.1556107,0,1
1777225939077000,1777225939053000,6620172,487.84457,95600.984,15.0,1.1556079,0,1
1777225939129000,1777225939105000,6620172,487.89154,95600.42,15.0,1.1556013,0,1
1777225939181000,1777225939157000,6620172,487.88684,95600.484,15.0,1.155602,0,1
1777225939233000,1777225939209000,6620172,487.84927,95600.88,15.0,1.1556069,0,1
1777225939285000,1777225939261000,6620172,487.85397,95600.87,15.0,1.1556066,0,1
1777225939337000,1777225939313000,6620172,487.87277,95600.64,15.0,1.1556039,0,1
1777225939389000,1777225939365000,6620172,487.86337,95600.74,15.0,1.1556051,0,1
1777225939441000,1777225939417000,6620172,487.84457,95600.945,15.0,1.1556076,0,1
1777225939493000,1777225939469000,6620172,487.89154,95600.414,15.0,1.1556011,0,1
1777225939545000,1777225939521000,6620172,487.84927,95600.89,15.0,1.155607,0,1
1777225939597000,1777225939573000,6620172,487.9291,95600.0,15.0,1.1555961,0,1
1777225939649000,1777225939625000,6620172,487.9103,95600.22,15.0,1.1555988,0,1
1777225939701000,1777225939677000,6620172,487.915,95600.164,15.0,1.1555982,0,1
1777225939753000,1777225939729000,6620172,487.87744,95600.59,15.0,1.1556033,0,1
1777225939805000,1777225939781000,6620172,487.9056,95600.26,15.0,1.1555992,0,1
1777225939857000,1777225939833000,6620172,487.85867,95600.805,15.0,1.1556059,0,1
1777225939909000,1777225939885000,6620172,487.88214,95600.55,15.0,1.1556027,0,1
1777225939961000,1777225939937000,6620172,487.88684,95600.45,15.0,1.1556016,0,1
1777225940013000,1777225939989000,6620172,487.9056,95600.25,15.0,1.1555991,0,1
1777225940065000,1777225940041000,6620172,487.86337,95600.75,15.0,1.1556052,0,1
1777225940117000,1777225940093000,6620172,487.86337,95600.75,15.0,1.1556052,0,1
1777225940169000,1777225940145000,6620172,487.87277,95600.664,15.0,1.1556041,0,1
1777225940221000,1777225940197000,6620172,487.8399,95601.04,15.0,1.1556088,0,1
1777225940273000,1777225940249000,6620172,487.89154,95600.445,15.0,1.1556015,0,1
1777225940325000,1777225940301000,6620172,487.86807,95600.695,15.0,1.1556045,0,1
1777225940377000,1777225940353000,6620172,487.84457,95600.95,15.0,1.1556077,0,1
1777225940429000,1777225940405000,6620172,487.85867,95600.84,15.0,1.1556063,0,1
1777225940481000,1777225940457000,6620172,487.85867,95600.836,15.0,1.1556062,0,1
1777225940533000,1777225940509000,6620172,487.87277,95600.66,15.0,1.1556041,0,1
1777225940585000,1777225940561000,6620172,487.86807,95600.72,15.0,1.1556048,0,1
1777225940637000,1777225940613000,6620172,487.90094,95600.305,15.0,1.1555998,0,1
1777225940689000,1777225940665000,6620172,487.8305,95601.125,15.0,1.1556097,0,1
1777225940741000,1777225940717000,6620172,487.89624,95600.39,15.0,1.1556009,0,1
1777225940793000,1777225940769000,6620172,487.89154,95600.445,15.0,1.1556015,0,1
1777225940845000,1777225940821000,6620172,487.85867,95600.83,15.0,1.155606,0,1
1777225940897000,1777225940873000,6620172,487.89624,95600.39,15.0,1.1556009,0,1
1777225940949000,1777225940925000,6620172,487.90094,95600.305,15.0,1.1555998,0,1
1777225941001000,1777225940977000,6620172,487.80234,95601.47,15.0,1.1556139,0,1
1777225941053000,1777225941029000,6620172,487.915,95600.164,15.0,1.1555982,0,1
1777225941105000,1777225941081000,6620172,487.9244,95600.07,15.0,1.155597,0,1
1777225941157000,1777225941133000,6620172,487.87744,95600.63,15.0,1.1556038,0,1
1777225941209000,1777225941185000,6620172,487.84927,95600.92,15.0,1.1556072,0,1
1777225941261000,1777225941237000,6620172,487.89624,95600.38,15.0,1.1556008,0,1
1777225941313000,1777225941289000,6620172,487.80704,95601.42,15.0,1.1556133,0,1
1777225941365000,1777225941341000,6620172,487.8258,95601.17,15.0,1.1556103,0,1
1777225941417000,1777225941393000,6620172,487.87744,95600.58,15.0,1.1556032,0,1
1777225941469000,1777225941445000,6620172,487.90094,95600.305,15.0,1.1555998,0,1
1777225941521000,1777225941497000,6620172,487.85867,95600.836,15.0,1.1556062,0,1
1777225941573000,1777225941549000,6620172,487.90094,95600.33,15.0,1.1556001,0,1
1777225941625000,1777225941601000,6620172,487.84927,95600.89,15.0,1.155607,0,1
1777225941677000,1777225941653000,6620172,487.8399,95601.055,15.0,1.1556088,0,1
1777225941729000,1777225941705000,6620172,487.89154,95600.42,15.0,1.1556013,0,1
1777225941781000,1777225941757000,6620172,487.88214,95600.55,15.0,1.1556027,0,1
1777225941833000,1777225941809000,6620172,487.86337,95600.78,15.0,1.1556056,0,1
1777225941885000,1777225941861000,6620172,487.94788,95599.78,15.0,1.1555935,0,1
1777225941937000,1777225941913000,6620172,487.9197,95600.11,15.0,1.1555974,0,1
1777225941989000,1777225941965000,6620172,487.9056,95600.26,15.0,1.1555992,0,1
1777225942041000,1777225942017000,6620172,487.9056,95600.25,15.0,1.1555991,0,1
1777225942093000,1777225942069000,6620172,487.88214,95600.55,15.0,1.1556027,0,1
1777225942145000,1777225942121000,6620172,487.86807,95600.72,15.0,1.1556048,0,1
1777225942197000,1777225942173000,6620172,487.86807,95600.71,15.0,1.1556047,0,1
1777225942249000,1777225942225000,6620172,487.90094,95600.305,15.0,1.1555998,0,1
1777225942301000,1777225942277000,6620172,487.89624,95600.375,15.0,1.1556007,0,1
1777225942353000,1777225942329000,6620172,487.89624,95600.38,15.0,1.1556008,0,1
1777225942405000,1777225942381000,6620172,487.89154,95600.43,15.0,1.1556013,0,1
1777225942457000,1777225942433000,6620172,487.9244,95600.03,15.0,1.1555965,0,1
