timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_variance,test_ratio,estimator_instance,fusion_enabled,innovation_rejected,fused
1777318618879000,1777318618879000,1777318618879000,0,0.0,100.0,-1.7163754e-06,112.25002,2.9160547e-15,0,0,0,0
1777318619167000,1777318619087000,1777318619087000,0,-1.7163754e-06,100.0,-0.002784848,201.2118,4.282595e-09,0,1,0,1
1777318619375000,1777318619295000,1777318619295000,0,-1.7163754e-06,100.0,-0.0074230502,151.70175,4.035819e-08,0,1,0,1
