timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]
1777225937769000,0.0,0.9999638,0.0,0.0,0.008511019,0.0,0.0,-0.001
1777225937777000,0.0,0.9999636,0.0,0.0,0.008538933,0.0,0.0,-0.001
1777225937817000,0.0,0.9999634,0.0,0.0,0.008551801,0.0,0.0,-0.001
1777225937865000,0.0,0.9999634,0.0,0.0,0.0085580405,0.0,0.0,-0.001
1777225937921000,0.0,0.99996334,0.0,0.0,0.008564423,0.0,0.0,-0.001
1777225937969000,0.0,0.99996364,0.0,0.0,0.008529862,0.0,0.0,-0.001
1777225938017000,0.0,0.9999635,0.0,0.0,0.008542125,0.0,0.0,-0.001
1777225938065000,0.0,0.9999639,0.0,0.0,0.008498404,0.0,0.0,-0.001
1777225938113000,0.0,0.9999626,0.0,0.0,0.0086448975,0.0,0.0,-0.001
1777225938161000,0.0,0.9999624,0.0,0.0,0.008672656,0.0,0.0,-0.001
1777225938217000,0.0,0.99996275,0.0,0.0,0.0086312145,0.0,0.0,-0.001
1777225938265000,0.0,0.9999627,0.0,0.0,0.00863846,0.0,0.0,-0.001
1777225938321000,0.0,0.99996275,0.0,0.0,0.008636415,0.0,0.0,-0.001
1777225938361000,0.0,0.9999628,0.0,0.0,0.008621249,0.0,0.0,-0.001
1777225938417000,0.0,0.9999622,0.0,0.0,0.00869803,0.0,0.0,-0.001
1777225938465000,0.0,0.9999625,0.0,0.0,0.008660383,0.0,0.0,-0.001
1777225938521000,0.0,0.9999631,0.0,0.0,0.008587354,0.0,0.0,-0.001
1777225938569000,0.0,0.9999637,0.0,0.0,0.008522547,0.0,0.0,-0.001
1777225938617000,0.0,0.9999643,0.0,0.0,0.008455065,0.0,0.0,-0.001
1777225938665000,0.0,0.99996424,0.0,0.0,0.008457074,0.0,0.0,-0.001
1777225938713000,0.0,0.9999643,0.0,0.0,0.008449613,0.0,0.0,-0.001
1777225938761000,0.0,0.9999647,0.0,0.0,0.008404096,0.0,0.0,-0.001
1777225938817000,0.0,0.9999645,0.0,0.0,0.008428875,0.0,0.0,-0.001
1777225938865000,0.0,0.9999646,0.0,0.0,0.008416022,0.0,0.0,-0.001
1777225938913000,0.0,0.99996454,0.0,0.0,0.008426773,0.0,0.0,-0.001
1777225938961000,0.0,0.99996465,0.0,0.0,0.008404617,0.0,0.0,-0.001
1777225939017000,0.0,0.99996436,0.0,0.0,0.00844572,0.0,0.0,-0.001
1777225939065000,0.0,0.9999639,0.0,0.0,0.008501336,0.0,0.0,-0.001
1777225939113000,0.0,0.9999645,0.0,0.0,0.008430051,0.0,0.0,-0.001
1777225939161000,0.0,0.99996436,0.0,0.0,0.00844328,0.0,0.0,-0.001
