timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1777225943801000,1777225943801000,0.49745345,0.0056460975,0.11484739,8.855676,0.0001654924,5.078074,0
1777225943809000,1777225943809000,0.49653113,0.0039369753,0.060205363,7.282572,5.5302287e-05,5.152718,0
1777225943897000,1777225943897000,0.49277127,0.0009434781,0.046852693,6.1875467,3.941923e-05,5.8314342,0
1777225943993000,1777225943993000,0.49225876,0.00053838384,0.116717115,6.557605,0.0002308242,6.3694825,0
1777225944097000,1777225944097000,0.49208215,0.00037551412,0.00198631,6.89778,6.35539e-08,6.765937,0
1777225944201000,1777225944201000,0.49189967,0.00029154902,-0.07643773,7.1123853,9.127624e-05,7.0063295,0
1777225944297000,1777225944297000,0.4920902,0.0002427139,-0.020999558,7.2230706,6.783533e-06,7.1295347,0
1777225944393000,1777225944393000,0.49193746,0.00020831569,0.11671506,7.2447357,0.00020892419,7.158137,0
1777225944497000,1777225944497000,0.49187127,0.00018053372,0.05257766,7.2001243,4.2659918e-05,7.1199155,0
1777225944593000,1777225944593000,0.4916583,0.00016066732,0.11166532,7.1021886,0.00019507515,7.026943,0
1777225944697000,1777225944697000,0.4918205,0.00014327434,-0.062653355,6.9670005,6.260375e-05,6.89751,0
1777225944793000,1777225944793000,0.49181202,0.00013005377,0.11975226,6.80907,0.00023401146,6.7412486,0
1777225944897000,1777225944897000,0.49182358,0.00011793019,0.018887438,6.612593,5.9942076e-06,6.548621,0
1777225944993000,1777225944993000,0.49172318,0.00010836922,0.111239895,6.4127603,0.00021440437,6.3515415,0
1777225945097000,1777225945097000,0.49175507,9.933528e-05,-0.0036209226,6.1892543,2.3537353e-07,6.1314907,0
1777225945201000,1777225945201000,0.49173838,9.144996e-05,-0.030283727,5.9575453,1.7104438e-05,5.9025016,0
1777225945297000,1777225945297000,0.49166408,8.498641e-05,0.0008404702,5.7389507,1.3676331e-08,5.6865506,0
1777225945401000,1777225945397000,0.49160287,7.8729536e-05,-0.010875896,5.502859,2.3883565e-06,5.4528604,0
1777225945497000,1777225945497000,0.49155694,7.352494e-05,-0.005149249,5.286397,5.5729544e-07,5.2390013,0
1777225945593000,1777225945593000,0.49155158,6.880309e-05,0.04892341,5.074014,5.2413034e-05,5.028989,0
1777225945697000,1777225945697000,0.4916071,6.4129774e-05,-0.020412665,4.850178,9.5455125e-06,4.80732,0
1777225945801000,1777225945801000,0.49154416,5.9883492e-05,-0.04466654,4.6295023,4.788371e-05,4.5887527,0
1777225945897000,1777225945897000,0.49159116,5.6283963e-05,-0.045774747,4.4333262,5.2514555e-05,4.394716,1
1777225945993000,1777225945993000,0.49161142,5.2965872e-05,0.09491982,4.242874,0.00023594522,4.2058945,1
1777225946097000,1777225946097000,0.49165407,4.9636597e-05,0.015816323,4.043645,6.873779e-06,4.0084953,1
1777225946193000,1777225946193000,0.49161187,4.6803623e-05,0.10520137,3.864905,0.00031817163,3.831549,1
1777225946297000,1777225946297000,0.49167645,4.3948003e-05,-0.023486827,3.680254,1.6654378e-05,3.6486764,1
1777225946393000,1777225946389000,0.49160737,4.150702e-05,0.11524096,3.515044,0.0004197981,3.4849753,1
1777225946497000,1777225946493000,0.4916394,3.903801e-05,0.0066718385,3.344782,1.4787022e-06,3.3162298,1
1777225946601000,1777225946601000,0.4916676,3.6745438e-05,-0.11386811,3.1815886,0.00045281174,3.154716,1
1777225946697000,1777225946697000,0.49164745,3.4766737e-05,-0.020851957,3.0372915,1.5906133e-05,3.0116107,1
1777225946793000,1777225946793000,0.4915927,3.2916538e-05,0.11630632,2.8986974,0.0005185149,2.874302,1
1777225946897000,1777225946897000,0.49163443,3.103327e-05,-0.025718959,2.7559783,2.666788e-05,2.732828,1
1777225947001000,1777225947001000,0.49161875,2.9276089e-05,-0.06449576,2.619544,0.0001764388,2.5975654,1
1777225947097000,1777225947097000,0.49163416,2.775198e-05,-0.025768884,2.4994416,2.9519277e-05,2.478557,1
1777225947193000,1777225947193000,0.49161446,2.631978e-05,0.09610161,2.3843958,0.00043036853,2.3645942,1
1777225947297000,1777225947297000,0.49162987,2.485669e-05,-0.027435753,2.265839,3.6911544e-05,2.2470014,1
1777225947401000,1777225947401000,0.49161217,2.3486897e-05,-0.14064981,2.1529577,0.0010209403,2.135209,1
1777225947497000,1777225947497000,0.49162033,2.2294864e-05,0.020335447,2.0538096,2.2371996e-05,2.0367591,1
1777225947601000,1777225947601000,0.49158403,2.1079702e-05,-0.020536825,1.9511818,2.401742e-05,1.934978,1
1777225947697000,1777225947697000,0.49159074,2.0021294e-05,0.0039992183,1.8609751,9.549204e-07,1.8456045,1
1777225947801000,1777225947801000,0.4916023,1.8940696e-05,-0.07967692,1.7679653,0.0003989779,1.7534002,1
1777225947897000,1777225947897000,0.49159318,1.7998274e-05,-0.025823716,1.6860576,4.3946326e-05,1.6722033,1
1777225947993000,1777225947993000,0.49155694,1.7108605e-05,0.079302095,1.6079068,0.0004345762,1.5948062,1
1777225948097000,1777225948097000,0.4916178,1.619474e-05,-0.0023397096,1.5276225,3.981671e-07,1.5150878,1
1777225948201000,1777225948201000,0.49158362,1.5335323e-05,-0.114944756,1.4510559,0.0010116999,1.4392197,1
