timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
1777318619299000,1777318619299000,1310988,1310988,6.4636674e-06,-1.3852705e-05,1.2302596e-07,2.7344079e-06,-4.507879e-05,-0.039510928,4000,4000,0,0,1,1
1777318619799000,1777318619799000,1310988,1310988,-2.3363766e-05,6.710746e-05,-3.609581e-05,-2.1207601e-05,-0.0003228062,-0.039582755,4000,4000,0,0,1,1
1777318620299000,1777318620299000,1310988,1310988,-3.508158e-05,5.3220906e-06,-1.1594858e-05,0.00031876905,-0.00016000048,-0.039625853,4000,4000,0,0,1,1
1777318620799000,1777318620799000,1310988,1310988,1.2855331e-05,1.0648387e-05,8.645176e-06,0.00023736618,-2.592517e-05,-0.039630637,4000,4000,0,0,1,1
1777318621299000,1777318621299000,1310988,1310988,-1.1645694e-05,2.449692e-05,3.5276815e-05,0.00015117493,-8.817441e-05,-0.039520506,4000,4000,0,0,1,1
1777318621799000,1777318621799000,1310988,1310988,-9.515187e-06,-1.7048487e-05,-4.1380276e-06,0.00011286769,-0.00027971057,-0.03960669,4000,4000,0,0,1,1
1777318622299000,1777318622299000,1310988,1310988,-1.27109915e-05,2.0235777e-05,-1.1594871e-05,0.00014159811,-0.00025576857,-0.03966416,4000,4000,0,0,1,1
1777318622799000,1777318622799000,1310988,1310988,1.8181647e-05,2.0235811e-05,-5.2032083e-06,0.00024215461,-0.00038505546,-0.03944389,4000,4000,0,0,1,1
1777318623299000,1777318623299000,1310988,1310988,9.659531e-06,3.191565e-06,-2.0116959e-05,5.0618433e-05,-0.00028928736,-0.03987484,4000,4000,0,0,1,1
1777318623799000,1777318623799000,1310988,1310988,-1.4841542e-05,1.2778877e-05,-5.203243e-06,5.0618433e-05,-0.00011211644,-0.039587546,4000,4000,0,0,1,1
1777318624299000,1777318624299000,1310988,1310988,-2.6559514e-05,2.1301072e-05,-3.0769548e-05,0.00029961544,2.1958882e-05,-0.03966416,4000,4000,0,0,1,1
1777318624799000,1777318624799000,1310988,1310988,-2.3363758e-05,-1.4917907e-05,-1.3725303e-05,9.8502474e-05,-0.00038026704,-0.039549235,4000,4000,0,0,1,1
1777318625299000,1777318625299000,1310988,1310988,-8.449973e-06,9.583144e-06,1.0775725e-05,0.0002660966,2.1958878e-05,-0.039534867,4000,4000,0,0,1,1
1777318625799000,1777318625799000,1310988,1310988,-9.515242e-06,1.4909466e-05,5.449389e-06,0.00011286769,7.593668e-06,-0.039635427,4000,4000,0,0,1,1
1777318626299000,1777318626299000,1310988,1310988,-1.0580542e-05,-4.265347e-06,-4.0356936e-05,0.00021342415,-0.000260557,-0.039759923,4000,4000,0,0,1,1
1777318626799000,1777318626799000,1310988,1310988,3.267924e-06,1.2778938e-05,-1.5855898e-05,1.7099619e-05,-4.507879e-05,-0.039587546,4000,4000,0,0,1,1
