timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1777225938629000,1777225938629000,1310988,-0.0015978967,0.00479369,0.013848438,0.0,0,0,0,0,1
1777225939629000,1777225939629000,1310988,0.0031957934,0.007989483,-0.0005326322,0.0,0,0,0,0,1
1777225940629000,1777225940629000,1310988,0.0005326322,0.0037284256,-0.010120012,0.0,0,0,0,0,1
1777225941629000,1777225941629000,1310988,-0.011717909,0.002130529,0.00479369,0.0,0,0,0,0,1
1777225942629000,1777225942629000,1310988,-0.015978966,0.0015978967,0.009054748,0.0,0,0,0,0,1
1777225943629000,1777225943629000,1310988,-0.0015978967,0.0063915867,0.0026631611,0.0,0,0,0,0,1
1777225944629000,1777225944629000,1310988,-0.0053263223,-0.007456851,-0.0005326322,0.0,0,0,0,0,1
1777225945629000,1777225945629000,1310988,-0.0026631611,0.0058589545,0.002130529,0.0,0,0,0,0,1
1777225946629000,1777225946629000,1310988,-0.0058589545,0.025033714,-0.0026631611,0.0,0,0,0,0,1
1777225947629000,1777225947629000,1310988,0.0005326322,-0.022903185,0.004261058,0.0,0,0,0,0,1
1777225948629000,1777225948629000,1310988,0.013315806,0.0010652645,-0.00958738,0.0,0,0,0,0,1
1777225949629000,1777225949629000,1310988,-0.013315806,0.010652645,0.0031957934,0.0,0,0,0,0,1
1777225950629000,1777225950629000,1310988,0.0,0.0031957934,0.002130529,0.0,0,0,0,0,1
1777225951629000,1777225951629000,1310988,0.007456851,-0.0010652645,-0.0053263223,0.0,0,0,0,0,1
1777225952629000,1777225952629000,1310988,-0.0037284256,-0.0026631611,-0.0010652645,0.0,0,0,0,0,1
1777225953629000,1777225953629000,1310988,-0.007456851,0.0063915867,-0.013848438,0.0,0,0,0,0,1
1777225954629000,1777225954629000,1310988,-0.0053263223,-0.0026631611,-0.0005326322,0.0,0,0,0,0,1
1777225955629000,1777225955629000,1310988,-0.0037284256,-0.0063915867,-0.0053263223,0.0,0,0,0,0,1
1777225956629000,1777225956629000,1310988,-0.018642128,-0.0010652645,-0.002130529,0.0,0,0,0,0,1
1777225957629000,1777225957629000,1310988,-0.024501082,-0.002130529,0.00958738,0.0,0,0,0,0,1
1777225958629000,1777225958629000,1310988,0.0015978967,0.0031957934,0.0026631611,0.0,0,0,0,0,1
1777225959629000,1777225959629000,1310988,0.0010652645,0.0,0.0005326322,0.0,0,0,0,0,1
1777225960629000,1777225960629000,1310988,0.004261058,-0.0127831735,0.006924219,0.0,0,0,0,0,1
1777225961629000,1777225961629000,1310988,0.012250541,-0.015978966,-0.007989483,0.0,0,0,0,0,1
1777225962629000,1777225962629000,1310988,-0.0026631611,0.029294772,0.0037284256,0.0,0,0,0,0,1
1777225963629000,1777225963629000,1310988,-0.0053263223,0.0,0.009054748,0.0,0,0,0,0,1
1777225964629000,1777225964629000,1310988,-0.0031957934,0.0053263223,-0.011185277,0.0,0,0,0,0,1
1777225965629000,1777225965629000,1310988,-0.0010652645,0.010652645,0.007456851,0.0,0,0,0,0,1
1777225966629000,1777225966629000,1310988,0.0037284256,-0.013315806,0.006924219,0.0,0,0,0,0,1
1777225967629000,1777225967629000,1310988,-0.0037284256,0.0015978967,0.006924219,0.0,0,0,0,0,1
1777225968629000,1777225968629000,1310988,0.0058589545,0.0015978967,-0.0058589545,0.0,0,0,0,0,1
1777225969629000,1777225969629000,1310988,0.017576864,0.0,0.010120012,0.0,0,0,0,0,1
1777225970629000,1777225970629000,1310988,-0.0037284256,-0.00479369,0.0026631611,0.0,0,0,0,0,1
1777225971629000,1777225971629000,1310988,-0.0063915867,-0.004261058,0.0026631611,0.0,0,0,0,0,1
1777225972629000,1777225972629000,1310988,0.0037284256,0.0015978967,-0.0026631611,0.0,0,0,0,0,1
1777225973629000,1777225973629000,1310988,-0.0010652645,0.002130529,0.007989483,0.0,0,0,0,0,1
1777225974629000,1777225974629000,1310988,0.0015978967,0.0010652645,-0.00479369,0.0,0,0,0,0,1
1777225975629000,1777225975629000,1310988,-0.00958738,0.0015978967,0.008522116,0.0,0,0,0,0,1
