timestamp,timestamp_sample,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance
1777318621747000,0,1777318621747000,0,473977419,85455942,488006,488006,0.25,0.5,46.73,46.789997,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318621799000,0,1777318621799000,0,473977419,85455943,487997,487997,0.25,0.5,45.7,45.75,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318621851000,0,1777318621851000,0,473977418,85455941,487986,487986,0.25,0.5,44.69,44.75,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318621903000,0,1777318621903000,0,473977417,85455940,487991,487991,0.25,0.5,43.7,43.76,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318621955000,0,1777318621955000,0,473977419,85455940,487992,487992,0.25,0.5,42.739998,42.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622007000,0,1777318622007000,0,473977418,85455940,487985,487985,0.25,0.5,41.8,41.85,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622059000,0,1777318622059000,0,473977419,85455941,487966,487966,0.25,0.5,40.87,40.93,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622111000,0,1777318622111000,0,473977418,85455940,487980,487980,0.25,0.5,39.969997,40.03,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622163000,0,1777318622163000,0,473977419,85455941,487977,487977,0.25,0.5,39.09,39.149998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622215000,0,1777318622215000,0,473977420,85455940,487975,487975,0.25,0.5,38.23,38.29,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622267000,0,1777318622267000,0,473977420,85455939,487980,487980,0.25,0.5,37.39,37.45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622319000,0,1777318622319000,0,473977420,85455942,487988,487988,0.25,0.5,36.559998,36.62,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622371000,0,1777318622371000,0,473977420,85455942,487984,487984,0.25,0.5,35.76,35.82,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622423000,0,1777318622423000,0,473977420,85455941,487967,487967,0.25,0.5,34.969997,35.03,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622475000,0,1777318622475000,0,473977418,85455940,487981,487981,0.25,0.5,34.2,34.26,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622527000,0,1777318622527000,0,473977419,85455939,487991,487991,0.25,0.5,33.44,33.51,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622579000,0,1777318622579000,0,473977420,85455940,487996,487996,0.25,0.5,32.71,32.77,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622631000,0,1777318622631000,0,473977419,85455940,487987,487987,0.25,0.5,31.99,32.05,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
