timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
1777225937753000,1777225937595000,1777225937601000,0,-487.996,0.5625,0.046142578,0.06739524,0.575501,0.00014798497,0.0003868316,0,0,1
1777225937801000,1777225937647000,1777225937649000,0,-487.995,0.5625,0.043273926,0.06512294,0.575472,0.00013016326,0.0003626527,0,0,1
1777225937857000,1777225937699000,1777225937705000,0,-487.996,0.5625,0.042236328,0.06296696,0.575501,0.00012398987,0.00034016997,0,0,1
1777225937905000,1777225937751000,1777225937753000,0,-487.996,0.5625,0.040496826,0.060850207,0.575472,0.00011399289,0.00031886343,0,0,1
1777225937961000,1777225937803000,1777225937809000,0,-488.012,0.5625,0.054382324,0.060240913,0.575501,0.00020555565,0.0003081895,0,0,1
1777225938009000,1777225937855000,1777225937857000,0,-488.003,0.5625,0.043273926,0.058642574,0.575472,0.00013016326,0.00029141892,0,0,1
1777225938065000,1777225937907000,1777225937913000,0,-488.001,0.5625,0.0390625,0.056798074,0.575501,0.00010605569,0.00027395718,0,0,1
1777225938113000,1777225937959000,1777225937961000,0,-487.993,0.5625,0.02923584,0.054201633,0.575472,5.9411013e-05,0.00025374632,0,0,1
1777225938169000,1777225938011000,1777225938017000,0,-487.998,0.5625,0.032318115,0.052140143,0.575501,7.259487e-05,0.00023668133,0,0,1
1777225938217000,1777225938063000,1777225938065000,0,-487.988,0.5625,0.0206604,0.04917466,0.575472,2.9669707e-05,0.00021718023,0,0,1
1777225938273000,1777225938115000,1777225938121000,0,-487.991,0.5625,0.022003174,0.046615027,0.575501,3.364996e-05,0.00019989115,0,0,1
1777225938321000,1777225938167000,1777225938169000,0,-487.999,0.5625,0.028625488,0.04492036,0.575472,5.695628e-05,0.00018642627,0,0,1
1777225938377000,1777225938219000,1777225938225000,0,-488.007,0.5625,0.034729004,0.043960303,0.575501,8.382982e-05,0.00017676139,0,0,1
1777225938425000,1777225938271000,1777225938273000,0,-488.006,0.5625,0.032043457,0.0428377,0.575472,7.136981e-05,0.0001668332,0,0,1
1777225938481000,1777225938323000,1777225938329000,0,-488.004,0.5625,0.027832031,0.041424125,0.575501,5.383983e-05,0.0001561889,0,0,1
1777225938529000,1777225938375000,1777225938377000,0,-488.007,0.5625,0.029144287,0.04026733,0.575472,5.90395e-05,0.00014703714,0,0,1
1777225938585000,1777225938427000,1777225938433000,0,-488.005,0.5625,0.025146484,0.0388429,0.575501,4.3950968e-05,0.00013732612,0,0,1
1777225938633000,1777225938479000,1777225938481000,0,-488.004,0.5625,0.022521973,0.037305422,0.575472,3.5257268e-05,0.00012771094,0,0,1
1777225938689000,1777225938531000,1777225938537000,0,-488.016,0.5625,0.03262329,0.03686435,0.575501,7.3972355e-05,0.0001226486,0,0,1
1777225938737000,1777225938583000,1777225938585000,0,-488.016,0.5625,0.030822754,0.036295217,0.575472,6.603568e-05,0.0001173155,0,0,1
1777225938793000,1777225938635000,1777225938641000,0,-488.017,0.5625,0.029754639,0.035679076,0.575501,6.1535146e-05,0.00011206083,0,0,1
1777225938841000,1777225938687000,1777225938689000,0,-488.014,0.5625,0.02508545,0.034681126,0.575472,4.3740078e-05,0.000105624815,0,0,1
1777225938897000,1777225938739000,1777225938745000,0,-488.002,0.5625,0.011230469,0.032472007,0.575501,8.766166e-06,9.650045e-05,0,0,1
1777225938945000,1777225938791000,1777225938793000,0,-487.99,0.5625,-0.0020446777,0.029220436,0.575472,2.9059325e-07,8.7382454e-05,0,0,1
1777225939001000,1777225938843000,1777225938849000,0,-487.99,0.5625,-0.0032653809,0.026160177,0.575501,7.411081e-07,7.908096e-05,0,0,1
1777225939049000,1777225938895000,1777225938897000,0,-488.003,0.5625,0.008666992,0.024512269,0.575472,5.2212276e-06,7.2123155e-05,0,0,1
1777225939105000,1777225938947000,1777225938953000,0,-487.999,0.5625,0.0031433105,0.02249925,0.575501,6.8673387e-07,6.539364e-05,0,0,1
1777225939153000,1777225938999000,1777225939001000,0,-487.998,0.5625,0.0011291504,0.020486124,0.575472,8.8621555e-08,5.9241713e-05,0,0,1
1777225939209000,1777225939051000,1777225939057000,0,-487.989,0.5625,-0.009185791,0.017690944,0.57550097,5.864717e-06,5.31085e-05,0,0,1
1777225939257000,1777225939103000,1777225939105000,0,-488.0,0.5625,0.0009460449,0.016113525,0.575472,6.220987e-08,4.8111386e-05,0,0,1
1777225939313000,1777225939155000,1777225939161000,0,-488.013,0.5625,0.012573242,0.01578002,0.57550097,1.0987744e-05,4.461423e-05,0,0,1
1777225939361000,1777225939207000,1777225939209000,0,-488.001,0.5625,-0.0006713867,0.01423025,0.575472,3.1331506e-08,4.040849e-05,0,0,1
1777225939417000,1777225939259000,1777225939265000,0,-487.986,0.5625,-0.016998291,0.011288431,0.57550097,2.0082809e-05,3.4710032e-05,0,0,1
1777225939465000,1777225939311000,1777225939313000,0,-487.981,0.5625,-0.022644043,0.008091893,0.57547194,3.56405e-05,2.8082806e-05,0,0,1
1777225939521000,1777225939363000,1777225939369000,0,-487.981,0.5625,-0.0234375,0.0051217326,0.57550097,3.8180053e-05,2.1840653e-05,0,0,1
1777225939569000,1777225939415000,1777225939417000,0,-487.994,0.5625,-0.010925293,0.0036100564,0.57547194,8.296635e-06,1.9001633e-05,0,0,1
1777225939625000,1777225939467000,1777225939473000,0,-487.994,0.5625,-0.012054443,0.0021344149,0.57550097,1.0099695e-05,1.6260203e-05,0,0,1
1777225939673000,1777225939519000,1777225939521000,0,-488.009,0.5625,0.0022583008,0.0021460853,0.57547194,3.5448625e-07,1.4761838e-05,0,0,1
1777225939729000,1777225939571000,1777225939577000,0,-488.013,0.5625,0.0048217773,0.0023981433,0.57550097,1.6159512e-06,1.3523458e-05,0,0,1
1777225939777000,1777225939623000,1777225939625000,0,-488.014,0.5625,0.0046691895,0.0026120825,0.57547194,1.5153705e-06,1.2392261e-05,0,0,1
1777225939833000,1777225939675000,1777225939681000,0,-488.002,0.5625,-0.0087890625,0.0015380615,0.57550097,5.3690696e-06,1.0719092e-05,0,0,1
1777225939881000,1777225939727000,1777225939729000,0,-488.003,0.5625,-0.008636475,0.0005795907,0.57547194,5.184523e-06,9.220925e-06,0,0,1
1777225939937000,1777225939779000,1777225939785000,0,-488.003,0.5625,-0.00982666,-0.0004007084,0.57550097,6.711596e-06,7.720035e-06,0,0,1
1777225939985000,1777225939831000,1777225939833000,0,-488.004,0.5625,-0.009613037,-0.0012685366,0.57547194,6.423283e-06,6.3876932e-06,0,0,1
1777225940041000,1777225939883000,1777225939889000,0,-487.997,0.5625,-0.017730713,-0.0028193216,0.57550097,2.185075e-05,3.72755e-06,0,0,1
1777225940089000,1777225939935000,1777225939937000,0,-488.007,0.5625,-0.008392334,-0.0033443156,0.57547194,4.8955485e-06,2.915229e-06,0,0,1
1777225940145000,1777225939987000,1777225939993000,0,-487.992,0.5625,-0.02456665,-0.005343521,0.57550097,4.1947478e-05,-1.3109682e-06,0,0,1
1777225940193000,1777225940039000,1777225940041000,0,-488.003,0.5625,-0.014190674,-0.0061769485,0.57547194,1.3997223e-05,-2.5060504e-06,0,0,1
1777225940249000,1777225940091000,1777225940097000,0,-488.007,0.5625,-0.0113220215,-0.0066616293,0.57550097,8.909676e-06,-3.1092904e-06,0,0,1
1777225940297000,1777225940143000,1777225940145000,0,-488.006,0.5625,-0.013092041,-0.0072673927,0.57547194,1.1913807e-05,-3.9387014e-06,0,0,1
1777225940353000,1777225940195000,1777225940201000,0,-487.999,0.5625,-0.021087646,-0.008569301,0.57550097,3.0907948e-05,-6.479283e-06,0,0,1
1777225940401000,1777225940247000,1777225940249000,0,-487.993,0.5625,-0.027709961,-0.010372407,0.57547194,5.3371285e-05,-1.0896645e-05,0,0,1
1777225940457000,1777225940299000,1777225940305000,0,-487.994,0.5625,-0.027526855,-0.011988405,0.57550097,5.2665615e-05,-1.4831403e-05,0,0,1
1777225940505000,1777225940351000,1777225940353000,0,-487.996,0.5625,-0.025939941,-0.01330268,0.57547194,4.6770692e-05,-1.7840177e-05,0,0,1
1777225940561000,1777225940403000,1777225940409000,0,-488.001,0.5625,-0.021697998,-0.014093543,0.57550097,3.2723012e-05,-1.9242183e-05,0,0,1
1777225940609000,1777225940455000,1777225940457000,0,-488.009,0.5625,-0.014251709,-0.014108443,0.57547194,1.4117888e-05,-1.875946e-05,0,0,1
