timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
1777318619119000,1777318619039000,0.99981153,0.0015624822,0.0051949127,0.018640079,-0.011119816,0.00094425806,-0.016707323,-0.0008420396,8.477909e-05,-0.001907438,0.0,0.0,0.0,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,9.955359e-08,0.0027403154,0.002740326,0.0007662327,25.057997,25.058,10.000468,102.126,102.126,100.84995,9.999973e-07,1.0000003e-06,9.654216e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619127000,1777318619047000,0.99981135,0.0015391618,0.005168873,0.018658394,-0.011706051,0.0013805425,-0.017263636,-0.0009333431,9.407829e-05,-0.002043322,0.0,0.0,0.0,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.0165517e-07,0.002756069,0.0027560801,0.0007515098,25.062006,25.06201,10.0004835,102.266365,102.266365,100.90604,9.99997e-07,1.0000005e-06,9.624201e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619135000,1777318619055000,0.99981123,0.0015232997,0.0051952065,0.018659703,-0.012424674,0.0015441998,-0.01778584,-0.0010298659,0.00010577726,-0.0021835198,0.0,0.0,0.0,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.0543258e-07,0.0027723215,0.0027723324,0.0007378562,25.066156,25.06616,10.000499,102.410995,102.410995,100.96381,9.999967e-07,1.0000005e-06,9.592669e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619143000,1777318619063000,0.99981105,0.0015456827,0.0052004037,0.018666107,-0.012923849,0.0016027571,-0.018435165,-0.0011312601,0.00011836509,-0.0023284038,0.0,0.0,0.0,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.09108726e-07,0.002789074,0.0027890855,0.0007251908,25.07046,25.070463,10.000514,102.559875,102.559875,101.02329,9.999964e-07,1.0000005e-06,9.559607e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619151000,1777318619071000,0.9998106,0.0015408674,0.005211461,0.018688105,-0.013567608,0.0015987769,-0.01888682,-0.001237226,0.00013117123,-0.0024776917,0.0,0.0,0.0,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.1293588e-07,0.0028063266,0.0028063385,0.00071344274,25.074896,25.0749,10.000529,102.71299,102.71299,101.08446,9.99996e-07,1.0000005e-06,9.525002e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619159000,1777318619079000,0.9998107,0.0015540813,0.0052181124,0.01867805,-0.014291298,0.001664202,-0.019222498,-0.0013486616,0.00014422314,-0.002630129,0.0,0.0,0.0,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.1684281e-07,0.0028240792,0.0028240914,0.0007025464,25.079473,25.079477,10.000545,102.870316,102.870316,101.14729,9.999957e-07,1.0000005e-06,9.488847e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619167000,1777318619087000,0.9998102,0.0015749662,0.0052493317,0.018695686,-0.015057573,0.0019008497,-0.01983815,-3.5498526e-06,3.8374858e-07,-0.0013857544,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.2180044e-07,0.0028422712,0.0028422838,0.00069244264,24.348553,24.348557,9.940331,0.24938965,0.24938965,50.301125,9.99995e-07,1.0000001e-06,9.4511336e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619175000,1777318619095000,0.9998101,0.0015519549,0.005260606,0.018702338,-0.0158334,0.001929961,-0.020551734,-0.00012711374,1.5706992e-05,-0.001547314,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.258969e-07,0.0028610234,0.0028610362,0.0006830766,24.353384,24.353388,9.940347,0.2519272,0.2519272,50.334454,9.999947e-07,1.0000001e-06,9.411859e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619183000,1777318619103000,0.99980944,0.0015749487,0.0052945563,0.018724756,-0.01652943,0.0019423745,-0.021213531,-0.00025656505,3.1196334e-05,-0.0017143751,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.3130978e-07,0.0028802752,0.0028802883,0.0006743985,24.358364,24.358368,9.940362,0.258736,0.258736,50.369476,9.999942e-07,1.0000001e-06,9.3710213e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619191000,1777318619111000,0.9998102,0.001592457,0.0052906866,0.018683774,-0.017528474,0.0017268476,-0.021973357,-0.00039279668,4.5873225e-05,-0.0018871226,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.3539525e-07,0.002900028,0.0029000414,0.00066636177,24.363503,24.363506,9.940377,0.2697987,0.2697987,50.40619,9.999937e-07,1.0000001e-06,9.328622e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619199000,1777318619119000,0.99981034,0.0015995795,0.005256714,0.01868807,-0.018022824,0.0014939593,-0.022585355,-0.00053500186,5.8756454e-05,-0.0020653575,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.3879423e-07,0.0029202814,0.002920295,0.00065892364,24.368786,24.36879,9.940392,0.2850982,0.2850982,50.444584,9.999933e-07,1.0000001e-06,9.284665e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619207000,1777318619127000,0.9998101,0.0015737162,0.0052247616,0.018707983,-0.018222203,0.0014282397,-0.02333881,-0.00067998195,7.0445254e-05,-0.0022490541,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.4215249e-07,0.0029410352,0.0029410487,0.00065204606,24.374235,24.374237,9.940406,0.30461767,0.3046177,50.484653,9.999928e-07,1.0000001e-06,9.239157e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619215000,1777318619135000,0.9998099,0.0015566265,0.005207361,0.018725747,-0.018787635,0.0012022201,-0.024222948,-0.0008280213,8.09671e-05,-0.0024393012,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.4615442e-07,0.0029622884,0.002962302,0.0006456927,24.379852,24.379852,9.94042,0.3283407,0.32834074,50.52639,9.999924e-07,1.0000001e-06,9.192108e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619223000,1777318619143000,0.99981034,0.0015459424,0.005206661,0.01870356,-0.01940418,0.0014033965,-0.025009505,-0.0009807886,9.1389564e-05,-0.002636231,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.506269e-07,0.002984041,0.0029840546,0.00063983,24.385622,24.385622,9.940434,0.35625112,0.35625115,50.56979,9.999919e-07,1.0000001e-06,9.143528e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619231000,1777318619151000,0.9998105,0.0015198552,0.0052077784,0.018696897,-0.020311318,0.0016269467,-0.02544339,-0.0011396506,0.00010351094,-0.0028380426,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.552096e-07,0.003006294,0.0030063072,0.0006344262,24.391525,24.391525,9.940449,0.38833305,0.38833308,50.61484,9.999914e-07,1.0000001e-06,9.093434e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619239000,1777318619159000,0.99980986,0.0015513375,0.005190722,0.018734109,-0.020852797,0.001865435,-0.025852308,-0.001304307,0.000117480464,-0.0030432253,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.601335e-07,0.0030290466,0.0030290608,0.0006294505,24.397589,24.397589,9.940463,0.42457086,0.4245709,50.66154,9.999908e-07,1.0000001e-06,9.0418416e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619247000,1777318619167000,0.99980986,0.0015601373,0.005180756,0.018737366,-0.02182106,0.0016750698,-0.026684225,-0.0014750025,0.00013164249,-0.0032533715,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.6497265e-07,0.0030522994,0.0030523138,0.00062487717,24.403847,24.403849,9.940477,0.46494922,0.46494925,50.709885,9.999903e-07,1.0000002e-06,8.988771e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619255000,1777318619175000,0.99981,0.0015865256,0.0051940545,0.018723527,-0.022264877,0.001388478,-0.027636833,-0.0016513462,0.00014389669,-0.0034706558,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.7070359e-07,0.003076051,0.0030760663,0.0006206805,24.41028,24.410284,9.940492,0.5094532,0.5094532,50.75986,9.999898e-07,1.0000002e-06,8.9342444e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619263000,1777318619183000,0.9998093,0.0015321448,0.0052356063,0.018749027,-0.022589538,0.0011896858,-0.02836059,-0.0018307639,0.00015420934,-0.0036946454,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.7694794e-07,0.003100303,0.003100317,0.00061683694,24.416864,24.416868,9.940506,0.5580679,0.5580679,50.811466,9.999892e-07,1.0000002e-06,8.8782866e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619271000,1777318619191000,0.99980855,0.0015153002,0.005213898,0.0187982,-0.02314994,0.0012919059,-0.029272541,-0.0020137217,0.00016413571,-0.0039251777,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.8180269e-07,0.003125056,0.0031250701,0.00061332044,24.423635,24.42364,9.94052,0.61077905,0.61077905,50.864697,9.999886e-07,1.0000002e-06,8.820925e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619279000,1777318619199000,0.99980754,0.0015399224,0.005251578,0.018840851,-0.023830218,0.0013034346,-0.0295849,-0.0022016424,0.00017451707,-0.0041606077,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.8905736e-07,0.0031503069,0.0031503215,0.0006101128,24.430525,24.430529,9.940535,0.6675723,0.6675723,50.91954,9.999881e-07,1.0000002e-06,8.7621885e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619287000,1777318619207000,0.99980724,0.0015387024,0.005293096,0.0188453,-0.023895843,0.001392816,-0.03016217,-0.0023925467,0.00018530208,-0.004399596,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,1.960174e-07,0.003176058,0.0031760726,0.00060719333,24.437609,24.437614,9.940549,0.7284338,0.7284338,50.975998,9.999874e-07,1.0000002e-06,8.7021084e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619295000,1777318619215000,0.9998064,0.0015752196,0.0053198235,0.01888148,-0.024376273,0.0015718607,-0.031137027,-0.0025856353,0.00019716079,-0.0046447925,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,2.0323326e-07,0.0032023091,0.0032023245,0.0006045412,24.444904,24.444912,9.940563,0.7933498,0.7933498,51.03406,9.999867e-07,1.0000002e-06,8.640719e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619303000,1777318619223000,0.9998061,0.0015762572,0.0053549884,0.018887507,-0.024883123,0.0014982694,-0.031825066,-0.0027826729,0.0002094413,-0.004896641,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,2.1023615e-07,0.0032290604,0.0032290758,0.0006021403,24.452353,24.45236,9.9405775,0.862307,0.8623071,51.093723,9.99986e-07,1.0000002e-06,8.578056e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619311000,1777318619231000,0.99980634,0.0015701683,0.0053666146,0.018872237,-0.025610493,0.0018519319,-0.032495126,-0.0029846474,0.0002228421,-0.0051539214,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,2.162466e-07,0.003256312,0.0032563277,0.0005999723,24.459976,24.459986,9.940592,0.93529224,0.9352923,51.15498,9.999853e-07,1.0000002e-06,8.5141573e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619319000,1777318619239000,0.9998056,0.0015583222,0.0053860447,0.018903874,-0.026066076,0.0020321275,-0.03323088,-0.0031913538,0.00023837834,-0.0054168254,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,2.2297776e-07,0.0032840637,0.0032840793,0.0005980212,24.467789,24.467798,9.940606,1.0122926,1.0122927,51.217823,9.999846e-07,1.0000002e-06,8.449062e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619327000,1777318619247000,0.9998052,0.0015650558,0.0054042554,0.018918898,-0.026755046,0.0021123083,-0.03392131,-0.0034026382,0.00025495607,-0.005685434,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,2.2978095e-07,0.0033123153,0.003312331,0.00059627165,24.475779,24.475788,9.94062,1.0932956,1.0932957,51.28225,9.99984e-07,1.0000002e-06,8.3828115e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619335000,1777318619255000,0.99980503,0.0015682995,0.005460257,0.018913226,-0.027508143,0.0020190575,-0.034836642,-0.0036196911,0.00027148155,-0.005960466,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,2.3778033e-07,0.003341066,0.0033410813,0.0005947106,24.483978,24.483988,9.940635,1.1782887,1.1782888,51.348255,9.999833e-07,1.0000002e-06,8.3154487e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619343000,1777318619263000,0.9998047,0.0015944464,0.00551828,0.018913822,-0.028034618,0.0020846461,-0.03552416,-0.003841862,0.00028789637,-0.006241909,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,2.4626226e-07,0.003370316,0.0033703316,0.00059332256,24.492342,24.492352,9.940649,1.2672598,1.26726,51.415833,9.999826e-07,1.0000002e-06,8.2470183e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619351000,1777318619271000,0.999804,0.0015951182,0.0055502085,0.018939018,-0.028778223,0.0023795292,-0.036227778,-0.0040691136,0.00030575308,-0.006528917,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,2.538607e-07,0.0034000673,0.0034000827,0.000592094,24.500896,24.500906,9.940663,1.3601973,1.3601974,51.484978,9.999818e-07,1.0000002e-06,8.177565e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619359000,1777318619279000,0.99980354,0.0015837552,0.0055686035,0.01895734,-0.02937516,0.0023815131,-0.036929116,-0.0043017273,0.00032479726,-0.0068215444,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,2.6081588e-07,0.003430319,0.003430334,0.00059101277,24.509642,24.509653,9.940678,1.4570892,1.4570894,51.555683,9.99981e-07,1.0000002e-06,8.107135e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1777318619367000,1777318619287000,0.99980325,0.0016053643,0.0055865776,0.018963758,-0.030190714,0.002218469,-0.037700348,-0.004539991,0.0003431972,-0.007120062,1.0106386e-11,8.242831e-11,3.286459e-14,0.0,0.0,0.0,0.21911892,0.012360754,0.43499038,0.0,0.0,0.0,0.0,0.0,2.6803454e-07,0.0034610704,0.0034610853,0.0005900671,24.518589,24.5186,9.940692,1.5579243,1.5579245,51.627945,9.999802e-07,1.0000002e-06,8.035778e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
