timestamp,safe_points_id,is_evaluation_pending,has_vtol_approach,rtl_type,safe_point_index
1777225938897000,0,0,0,1,255
1777225939881000,0,0,0,1,255
1777225941897000,0,0,0,1,255
1777225943913000,0,0,0,1,255
1777225945929000,0,0,0,1,255
1777225947945000,0,0,0,1,255
1777225950425000,0,0,0,1,255
1777225952017000,0,0,0,1,255
1777225955153000,0,0,0,1,255
1777225976265000,0,0,0,1,255
