timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_flarm,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
1777225938685000,4000000.0,1.0,22310.758,0.0,111153,0,20.916336,483,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225939373000,4000000.0,1.0,22310.758,0.0,111426,0,20.916336,484,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225940681000,4000000.0,1.0,22187.252,0.0,111913,0,20.916336,486,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225941381000,4000000.0,1.0,22187.252,0.0,112181,0,20.916336,487,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225942113000,4000000.0,1.0,22005.977,0.0,112448,0,41.832672,488,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225943425000,4000000.0,1.0,22099.602,0.0,112950,0,20.916336,491,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225944577000,4000000.0,1.0,22050.797,0.0,113378,0,20.916336,493,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225945189000,4000000.0,1.0,22050.797,0.0,113602,0,20.916336,494,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225946401000,4000000.0,1.0,22110.559,0.0,114066,0,41.832672,496,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225947673000,4000000.0,1.0,22163.348,0.0,114543,0,20.916336,498,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225948321000,4000000.0,1.0,22163.348,0.0,114778,0,20.916336,499,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225949689000,4000000.0,1.0,22062.75,0.0,115298,0,20.916336,501,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225950381000,4000000.0,1.0,22062.75,0.0,115561,0,20.916336,502,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225951673000,4000000.0,1.0,22068.727,0.0,116047,0,20.916336,504,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225952429000,4000000.0,1.0,22068.727,0.0,116334,0,20.916336,505,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225953653000,4000000.0,1.0,22210.16,0.0,116795,0,46.81275,508,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225954373000,4000000.0,1.0,22210.16,0.0,117067,0,46.81275,509,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225955549000,4000000.0,1.0,22003.984,0.0,117520,0,41.832672,511,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225956137000,4000000.0,1.0,22931.275,0.0,117735,0,41.832672,512,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225957289000,4000000.0,1.0,22110.559,0.0,118167,0,20.916336,514,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225958661000,4000000.0,1.0,21980.08,0.0,118690,0,20.916336,516,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225959285000,4000000.0,1.0,21980.08,0.0,118918,0,20.916336,517,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225960553000,4000000.0,1.0,22168.328,0.0,119401,0,41.832672,519,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225961225000,4000000.0,1.0,21943.229,0.0,119644,0,41.832672,520,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225962501000,4000000.0,1.0,22038.846,0.0,120130,0,20.916336,522,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225963709000,4000000.0,1.0,22222.111,0.0,120582,0,46.81275,525,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225964349000,4000000.0,1.0,22222.111,0.0,120815,0,46.81275,526,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225965457000,4000000.0,1.0,21895.42,0.0,121238,0,41.832672,528,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225966541000,4000000.0,1.0,22174.303,0.0,121641,0,41.832672,530,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225967701000,4000000.0,1.0,22175.299,0.0,122074,0,20.916336,532,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225968389000,4000000.0,1.0,22175.299,0.0,122335,0,20.916336,533,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225969533000,4000000.0,1.0,21964.145,0.0,122761,0,41.832672,535,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225970145000,4000000.0,1.0,22100.598,0.0,122982,0,41.832672,536,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225971413000,4000000.0,1.0,21943.229,0.0,123466,0,20.916336,538,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
