timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
1777225937745000,1777225937593000,1777225937593000,0,-487.8313,12.354217,-0.11898804,-0.07815087,12.367238,4.579245e-05,-2.3538894e-05,0,0,1
1777225937801000,1777225937645000,1777225937649000,0,-487.87457,12.354285,-0.07723999,-0.07806506,12.36727,1.9296145e-05,-2.3139215e-05,0,0,1
1777225937849000,1777225937697000,1777225937697000,0,-487.85645,12.354217,-0.097717285,-0.07991636,12.367238,3.088375e-05,-2.3868773e-05,0,0,1
1777225937905000,1777225937749000,1777225937753000,0,-487.86664,12.354285,-0.08895874,-0.080768175,12.36727,2.5595486e-05,-2.4031435e-05,0,0,1
1777225937953000,1777225937801000,1777225937801000,0,-487.8768,12.354217,-0.081207275,-0.08080954,12.367238,2.1329328e-05,-2.3776889e-05,0,0,1
1777225938009000,1777225937853000,1777225937857000,0,-487.79767,12.354285,-0.16223145,-0.08847972,12.36727,8.512482e-05,-2.9556042e-05,0,0,1
1777225938057000,1777225937905000,1777225937905000,0,-487.86945,12.354217,-0.09289551,-0.0888957,12.367238,2.7911085e-05,-2.9401082e-05,0,0,1
1777225938113000,1777225937957000,1777225937961000,0,-487.87964,12.354285,-0.084228516,-0.08845604,12.36727,2.2945864e-05,-2.8792982e-05,0,0,1
1777225938161000,1777225938009000,1777225938009000,0,-487.86627,12.354217,-0.099823,-0.08952684,12.367238,3.2229123e-05,-2.9116676e-05,0,0,1
1777225938217000,1777225938061000,1777225938065000,0,-487.853,12.354285,-0.114471436,-0.09187669,12.36727,4.2381896e-05,-3.0366298e-05,0,0,1
1777225938265000,1777225938113000,1777225938113000,0,-487.86337,12.354217,-0.1060791,-0.0932146,12.367238,3.639544e-05,-3.093426e-05,0,0,1
1777225938321000,1777225938165000,1777225938169000,0,-487.85956,12.354285,-0.1109314,-0.094883576,12.36727,3.98011e-05,-3.1769545e-05,0,0,1
1777225938369000,1777225938217000,1777225938217000,0,-487.90274,12.354217,-0.06994629,-0.09253441,12.367238,1.5824013e-05,-3.0267429e-05,0,0,1
1777225938425000,1777225938269000,1777225938273000,0,-487.89865,12.354285,-0.075408936,-0.09092114,12.36727,1.8392118e-05,-2.914874e-05,0,0,1
1777225938473000,1777225938321000,1777225938321000,0,-487.94623,12.354217,-0.030303955,-0.08521083,12.367238,2.9702014e-06,-2.6682645e-05,0,0,1
1777225938529000,1777225938373000,1777225938377000,0,-487.8714,12.354285,-0.10656738,-0.08722268,12.36727,3.6731166e-05,-2.7629245e-05,0,0,1
1777225938577000,1777225938425000,1777225938425000,0,-487.86288,12.354217,-0.11746216,-0.09007133,12.367238,4.4625514e-05,-2.9230343e-05,0,0,1
1777225938633000,1777225938477000,1777225938481000,0,-487.87793,12.354285,-0.10366821,-0.091352195,12.36727,3.4759807e-05,-2.9751234e-05,0,0,1
1777225938681000,1777225938529000,1777225938529000,0,-487.8929,12.354217,-0.090911865,-0.09131072,12.367238,2.6731814e-05,-2.9466795e-05,0,0,1
1777225938737000,1777225938581000,1777225938585000,0,-487.90308,12.354285,-0.08218384,-0.090450935,12.36727,2.1845348e-05,-2.8748833e-05,0,0,1
1777225938785000,1777225938633000,1777225938633000,0,-487.92725,12.354217,-0.060455322,-0.08762526,12.367238,1.1821058e-05,-2.7154187e-05,0,0,1
1777225938841000,1777225938685000,1777225938689000,0,-487.8855,12.354285,-0.10354614,-0.08912505,12.36727,3.4677996e-05,-2.7862952e-05,0,0,1
1777225938889000,1777225938737000,1777225938737000,0,-487.8488,12.354217,-0.1425476,-0.094157614,12.367238,6.572145e-05,-3.1429332e-05,0,0,1
1777225938945000,1777225938789000,1777225938793000,0,-487.88287,12.354285,-0.10928345,-0.095582515,12.36727,3.862735e-05,-3.2107408e-05,0,0,1
