timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
1777225937769000,0.0,0.0,0.0
1777225937773000,0.0,0.0,0.0
1777225937969000,0.0,0.0,0.0
1777225938169000,0.0,0.0,0.0
1777225938369000,0.0,0.0,0.0
1777225938569000,0.0,0.0,0.0
1777225938769000,0.0,0.0,0.0
1777225938969000,0.0,0.0,0.0
1777225939169000,0.0,0.0,0.0
1777225939369000,0.0,0.0,0.0
1777225939569000,0.0,0.0,0.0
1777225939769000,0.0,0.0,0.0
1777225939969000,0.0,0.0,0.0
1777225940169000,1.9742773e-05,-0.00023188101,-4.47405e-05
1777225940369000,0.00012416621,-0.0006787529,3.2311168e-06
1777225940569000,0.00023057974,-0.0011898547,-1.5260155e-06
1777225940769000,0.000457804,-0.0017596295,3.767013e-05
1777225940969000,0.00069438503,-0.002208356,4.5384353e-05
1777225941169000,0.0008213585,-0.0029314181,4.287966e-05
1777225941369000,0.00109673,-0.003487752,-1.16870015e-05
1777225941569000,0.0013592131,-0.004125062,2.0105086e-05
1777225941769000,0.0018357419,-0.004698748,6.874531e-06
1777225941969000,0.0022102194,-0.0050790813,2.9869618e-05
1777225942169000,0.0016003014,-0.003691498,1.8589477e-05
1777225942369000,0.0011350247,-0.00267575,-1.0784296e-05
1777225942569000,0.00083089346,-0.002027001,3.0525503e-06
1777225942769000,0.000608597,-0.0015400962,-3.2551863e-05
1777225942969000,0.0004931359,-0.0012168359,3.5905763e-05
1777225943169000,0.00041126757,-0.00092156953,4.1327978e-05
1777225943369000,0.00032329274,-0.0007584083,5.3399785e-05
1777225943569000,0.00021614345,-0.00051519927,5.483958e-05
1777225943769000,0.00010889619,-0.0004862332,7.0895426e-06
1777225943969000,0.00013688517,-0.0003329665,-4.7621024e-06
1777225944169000,5.885533e-05,-0.00025573146,2.9388737e-05
1777225944369000,6.0726656e-05,-0.00019751846,-3.7585874e-06
1777225944569000,8.7521075e-05,-0.0001741238,3.8630988e-06
1777225944765000,5.3889107e-06,-0.00012499382,2.0022715e-05
1777225944969000,5.3854917e-05,-9.2489616e-05,1.4442254e-05
1777225945169000,1.5300997e-05,-8.6752734e-05,2.1274467e-05
1777225945365000,-2.2797207e-05,-2.7404421e-05,-9.71949e-06
1777225945569000,2.450843e-05,-7.69798e-05,2.4903806e-05
1777225945769000,6.099604e-05,-4.0858846e-05,1.9742638e-06
1777225945969000,2.3816676e-05,-9.30478e-06,-1.5734037e-06
1777225946169000,-3.4535104e-05,-3.5768568e-05,4.199266e-05
1777225946369000,-4.4661494e-05,-1.2841406e-05,2.9485442e-05
1777225946569000,2.6496924e-05,-1.1015127e-05,-2.8353895e-06
