timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1777318619015000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619023000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619031000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619039000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619047000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619055000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619071000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619079000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619087000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619095000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619111000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619119000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619127000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619135000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619151000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619159000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619167000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619175000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619191000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619199000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619207000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619215000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619231000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619239000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619247000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619255000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777318619271000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
