timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
1777318656847000,1777318656767000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777318656855000,1777318656775000,-2.896614,3.7000494,-2.5132203,-1.2565831,5.4009288e-05,1.2566911,2.5133283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777318656863000,1777318656783000,-2.6779451,3.580176,-2.5132718,-1.2566347,2.426059e-06,1.2566395,2.5132768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777318656871000,1777318656791000,-2.3561945,3.5777442,-2.513308,-1.2566708,-3.3786728e-05,1.2566032,2.5132406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777318656879000,1777318656799000,3.1415927,3.947831,-2.5132852,-1.256648,-1.0859499e-05,1.2566262,2.5132635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777318656887000,1777318656807000,3.1415927,3.9478362,-2.5132813,-1.2566442,-7.1576505e-06,1.25663,2.513267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777318656895000,1777318656815000,-2.4227626,3.561251,-2.5132582,-1.2566211,1.5991158e-05,1.2566531,2.5132904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777318656903000,1777318656823000,-2.976444,3.7675111,-2.5133488,-1.2567117,-7.457169e-05,1.2565626,2.5131998,0.0014789599,-0.0021901617,-0.0028325543,0.00043954703,0.003104209,0.0027834158,0.0022666971,-0.0013825196,-0.0031211409,-0.0005464518,0.19999999,0.19999999,0.20000002,0.2,0.19999999,0
1777318656911000,1777318656831000,2.819842,3.6470912,-2.5133605,-1.2567233,-8.6193424e-05,1.256551,2.5131881,0.0014789599,-0.0021901617,-0.0028325543,0.00043954703,0.003104209,0.0027834158,0.0022666971,-0.0013825196,-0.0031211409,-0.0005464518,0.19999999,0.19999999,0.20000002,0.2,0.19999999,0
1777318656919000,1777318656839000,-1.5707964,3.65165,-2.513435,-1.2567978,-0.00016072455,1.2564764,2.5131135,0.0014789599,-0.0021901617,-0.0028325543,0.00043954703,0.003104209,0.0027834158,0.0022666971,-0.0013825196,-0.0031211409,-0.0005464518,0.19999999,0.19999999,0.20000002,0.2,0.19999999,0
1777318656927000,1777318656847000,3.1415927,3.9474964,-2.5135474,-1.2569104,-0.000273296,1.2563639,2.513001,0.0014789599,-0.0021901617,-0.0028325543,0.00043954703,0.003104209,0.0027834158,0.0022666971,-0.0013825196,-0.0031211409,-0.0005464518,0.19999999,0.19999999,0.20000002,0.2,0.19999999,0
1777318656935000,1777318656855000,-2.6779451,3.5800688,-2.5135899,-1.2569528,-0.0003155958,1.2563215,2.5129588,0.0014789599,-0.0021901617,-0.0028325543,0.00043954703,0.003104209,0.0027834158,0.0022666971,-0.0013825196,-0.0031211409,-0.0005464518,0.19999999,0.19999999,0.20000002,0.2,0.19999999,0
1777318656943000,1777318656863000,-2.070143,3.7497063,-2.5135953,-1.2569584,-0.00032123635,1.256316,2.5129533,0.0014789599,-0.0021901617,-0.0028325543,0.00043954703,0.003104209,0.0027834158,0.0022666971,-0.0013825196,-0.0031211409,-0.0005464518,0.19999999,0.19999999,0.20000002,0.2,0.19999999,0
1777318656951000,1777318656871000,-2.55359,3.5546556,-2.513614,-1.256977,-0.0003397991,1.2562973,2.5129347,0.0014789599,-0.0021901617,-0.0028325543,0.00043954703,0.003104209,0.0027834158,0.0022666971,-0.0013825196,-0.0031211409,-0.0005464518,0.19999999,0.19999999,0.20000002,0.2,0.19999999,0
1777318656959000,1777318656879000,3.1415927,3.9474194,-2.5135927,-1.2569556,-0.000318524,1.2563187,2.512956,0.0024386407,-0.0027937354,-0.0041652634,0.00021946081,0.004300897,0.0037298694,0.0034718774,-0.0015841305,-0.0044509233,-0.0011666925,0.19999997,0.19999997,0.20000003,0.20000002,0.19999997,0
1777318656967000,1777318656887000,1.5707964,3.651926,-2.5135834,-1.2569463,-0.0003092193,1.256328,2.5129652,0.0024386407,-0.0027937354,-0.0041652634,0.00021946081,0.004300897,0.0037298694,0.0034718774,-0.0015841305,-0.0044509233,-0.0011666925,0.19999997,0.19999997,0.20000003,0.20000002,0.19999997,0
1777318656975000,1777318656895000,2.0344439,3.7820547,-2.513546,-1.2569089,-0.00027177518,1.2563654,2.5130026,0.0024386407,-0.0027937354,-0.0041652634,0.00021946081,0.004300897,0.0037298694,0.0034718774,-0.0015841305,-0.0044509233,-0.0011666925,0.19999997,0.19999997,0.20000003,0.20000002,0.19999997,0
1777318656983000,1777318656903000,-2.0899425,3.7324624,-2.513528,-1.2568913,-0.0002540118,1.2563832,2.5130205,0.0024386407,-0.0027937354,-0.0041652634,0.00021946081,0.004300897,0.0037298694,0.0034718774,-0.0015841305,-0.0044509233,-0.0011666925,0.19999997,0.19999997,0.20000003,0.20000002,0.19999997,0
1777318656991000,1777318656911000,-1.8925469,3.9386635,-2.5135345,-1.2568976,-0.00026041045,1.2563767,2.513014,0.0024386407,-0.0027937354,-0.0041652634,0.00021946081,0.004300897,0.0037298694,0.0034718774,-0.0015841305,-0.0044509233,-0.0011666925,0.19999997,0.19999997,0.20000003,0.20000002,0.19999997,0
1777318656999000,1777318656919000,2.158799,3.6784637,-2.5135946,-1.2569575,-0.00032042837,1.2563168,2.512954,0.0024386407,-0.0027937354,-0.0041652634,0.00021946081,0.004300897,0.0037298694,0.0034718774,-0.0015841305,-0.0044509233,-0.0011666925,0.19999997,0.19999997,0.20000003,0.20000002,0.19999997,0
1777318657007000,1777318656927000,-1.5707964,3.6514778,-2.5136333,-1.2569963,-0.00035907226,1.256278,2.5129154,0.0035740603,-0.00221997,-0.0049460763,-0.0008368732,0.0044288593,0.0034954974,0.0044793,-0.0007271368,-0.004928694,-0.0023189657,0.19999997,0.19999997,0.20000003,0.20000002,0.19999997,0
1777318657015000,1777318656935000,2.0344439,3.7819605,-2.5136147,-1.2569778,-0.00034053196,1.2562966,2.5129337,0.0035740603,-0.00221997,-0.0049460763,-0.0008368732,0.0044288593,0.0034954974,0.0044793,-0.0007271368,-0.004928694,-0.0023189657,0.19999997,0.19999997,0.20000003,0.20000002,0.19999997,0
1777318657023000,1777318656943000,2.6779451,3.580216,-2.5135505,-1.2569134,-0.00027622955,1.256361,2.512998,0.0035740603,-0.00221997,-0.0049460763,-0.0008368732,0.0044288593,0.0034954974,0.0044793,-0.0007271368,-0.004928694,-0.0023189657,0.19999997,0.19999997,0.20000003,0.20000002,0.19999997,0
1777318657031000,1777318656951000,2.4980917,3.5532317,-2.5135455,-1.2569084,-0.00027122922,1.2563659,2.513003,0.0035740603,-0.00221997,-0.0049460763,-0.0008368732,0.0044288593,0.0034954974,0.0044793,-0.0007271368,-0.004928694,-0.0023189657,0.19999997,0.19999997,0.20000003,0.20000002,0.19999997,0
1777318657039000,1777318656959000,1.8925469,3.9379182,-2.5135913,-1.2569542,-0.0003169877,1.2563201,2.5129573,0.0035740603,-0.00221997,-0.0049460763,-0.0008368732,0.0044288593,0.0034954974,0.0044793,-0.0007271368,-0.004928694,-0.0023189657,0.19999997,0.19999997,0.20000003,0.20000002,0.19999997,0
1777318657047000,1777318656967000,-2.4980917,3.5532496,-2.513545,-1.256908,-0.00027084615,1.2563663,2.5130036,0.0035740603,-0.00221997,-0.0049460763,-0.0008368732,0.0044288593,0.0034954974,0.0044793,-0.0007271368,-0.004928694,-0.0023189657,0.19999997,0.19999997,0.20000003,0.20000002,0.19999997,0
1777318657055000,1777318656975000,2.158799,3.678478,-2.5135362,-1.2568991,-0.00026195156,1.2563752,2.5130124,0.0035740603,-0.00221997,-0.0049460763,-0.0008368732,0.0044288593,0.0034954974,0.0044793,-0.0007271368,-0.004928694,-0.0023189657,0.19999997,0.19999997,0.20000003,0.20000002,0.19999997,0
1777318657063000,1777318656983000,2.2142975,3.6422238,-2.513449,-1.256812,-0.0001747128,1.2564625,2.5130997,0.005639774,-0.0025692678,-0.007227666,-0.0018976766,0.006054838,0.0045339614,0.006764812,-0.00035307667,-0.0069830245,-0.0039626732,0.19999999,0.19999997,0.20000003,0.20000003,0.19999999,0
1777318657071000,1777318656991000,2.3561945,3.5775697,-2.5134213,-1.2567842,-0.00014702493,1.2564901,2.5131273,0.005639774,-0.0025692678,-0.007227666,-0.0018976766,0.006054838,0.0045339614,0.006764812,-0.00035307667,-0.0069830245,-0.0039626732,0.19999999,0.19999997,0.20000003,0.20000003,0.19999999,0
