timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,open_drone_id_system_healthy,parachute_system_healthy
1777318634075000,4000000.0,1.0,16371.515,0.0,4747,0,20.916336,21,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318635719000,4000000.0,1.0,16972.111,0.0,5356,0,53.784863,30,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318636575000,4000000.0,1.0,17123.506,0.0,5673,0,257.96814,31,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318637411000,4000000.0,1.0,16940.24,0.0,5986,0,20.916336,32,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318638903000,4000000.0,1.0,16840.639,0.0,6526,0,20.916336,34,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318639631000,4000000.0,1.0,16847.61,0.0,6802,0,67.72909,36,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318640355000,4000000.0,1.0,17002.988,0.0,7071,0,20.916336,37,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318641807000,4000000.0,1.0,16830.678,0.0,7600,0,20.916336,39,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318642511000,4000000.0,1.0,16973.107,0.0,7863,0,41.832672,40,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318643915000,4000000.0,1.0,16807.77,0.0,8387,0,20.916336,42,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318644659000,4000000.0,1.0,16840.639,0.0,8650,0,41.832672,43,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318645375000,4000000.0,1.0,16945.219,0.0,8920,0,20.916336,44,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318646859000,4000000.0,1.0,16890.44,0.0,9458,0,20.916336,46,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318647607000,4000000.0,1.0,16927.291,0.0,9739,0,41.832672,47,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318648363000,4000000.0,1.0,16840.639,0.0,10020,0,20.916336,48,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318649891000,4000000.0,1.0,16859.562,0.0,10602,0,46.81275,61,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318650719000,4000000.0,1.0,17396.414,0.0,10912,0,437.251,62,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318651555000,4000000.0,1.0,16946.215,0.0,11232,0,20.916336,63,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318652315000,4000000.0,1.0,17111.555,0.0,11521,0,20.916336,64,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318653843000,4000000.0,1.0,16907.371,0.0,12095,0,20.916336,66,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318654719000,4000000.0,1.0,16988.049,0.0,12424,0,59.76096,68,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318655487000,4000000.0,1.0,17337.65,0.0,12726,0,64.741035,70,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318656247000,4000000.0,1.0,17070.717,0.0,13015,0,20.916336,71,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318657867000,4000000.0,1.0,17232.072,0.0,13624,0,41.832672,73,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318658667000,4000000.0,1.0,17087.65,0.0,13929,0,20.916336,74,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318659431000,4000000.0,1.0,17050.797,0.0,14226,0,46.81275,76,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318660231000,4000000.0,1.0,17207.172,0.0,14529,0,20.916336,77,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318661827000,4000000.0,1.0,17049.8,0.0,15129,0,41.832672,79,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318662631000,4000000.0,1.0,17253.984,0.0,15444,0,20.916336,80,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318663503000,4000000.0,1.0,17119.521,0.0,15776,0,20.916336,81,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318664311000,4000000.0,1.0,17106.574,0.0,16084,0,20.916336,82,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318665931000,4000000.0,1.0,17211.156,0.0,16703,0,20.916336,84,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318666747000,4000000.0,1.0,17146.414,0.0,17000,0,41.832672,85,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318667511000,4000000.0,1.0,17193.229,0.0,17296,0,20.916336,86,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318668339000,4000000.0,1.0,17093.627,0.0,17607,0,20.916336,87,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318669991000,4000000.0,1.0,17100.598,0.0,18242,0,46.81275,90,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318670815000,4000000.0,1.0,17269.92,0.0,18541,0,41.832672,91,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318671615000,4000000.0,1.0,17087.65,0.0,18849,0,20.916336,92,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318672407000,4000000.0,1.0,17239.045,0.0,19150,0,20.916336,93,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318673199000,4000000.0,1.0,17060.758,0.0,19452,0,20.916336,94,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777318674787000,4000000.0,1.0,17426.295,0.0,20054,0,41.832672,96,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
