timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1777318633343000,1777318633343000,47.39774201097722,8.545593817046644,487.99768,487.99902,0.019706387,2.6211448,2.686801,nan,2,2,0,0
1777318633351000,1777318633351000,47.397742010751266,8.545593816869706,487.9977,487.99905,0.019706387,2.621147,2.6868033,nan,2,2,0,0
1777318633359000,1777318633359000,47.39774201051887,8.54559381669148,487.99774,487.99908,0.019706387,2.6211536,2.6868107,nan,2,2,0,0
1777318633367000,1777318633367000,47.39774201029631,8.545593816542196,487.99774,487.99908,0.019706387,2.6211646,2.6868227,nan,2,2,0,0
1777318633375000,1777318633375000,47.39774201007609,8.545593816410394,487.99777,487.9991,0.019706387,2.62118,2.6868396,nan,2,2,0,0
1777318633383000,1777318633383000,47.39774200985166,8.54559381625535,487.99786,487.9992,0.019706387,2.6211996,2.682257,nan,2,2,0,0
1777318633391000,1777318633391000,47.3977420096384,8.545593816092127,487.998,487.99933,0.019706387,2.621224,2.6822824,nan,2,2,0,0
1777318633399000,1777318633399000,47.397742007811814,8.545593814319792,487.9981,487.99948,0.019706387,2.5515764,2.6327581,nan,2,2,0,0
1777318633407000,1777318633407000,47.39774200602147,8.545593812604908,487.99826,487.99963,0.019706387,2.5515852,2.632768,nan,2,2,0,0
1777318633415000,1777318633415000,47.39774200428397,8.545593810933955,487.99838,487.99976,0.019706387,2.5515966,2.63278,nan,2,2,0,0
1777318633423000,1777318633423000,47.397742002609924,8.545593809307476,487.99854,487.9999,0.019706387,2.55161,2.6327949,nan,2,2,0,0
1777318633431000,1777318633431000,47.397742000992395,8.54559380774854,487.99854,487.9999,0.019706387,2.551626,2.6316626,nan,2,2,0,0
1777318633439000,1777318633439000,47.397741999426934,8.545593806275239,487.99857,487.99994,0.019706387,2.5516438,2.631682,nan,2,2,0,0
1777318633447000,1777318633447000,47.39774199790652,8.545593804862417,487.99857,487.99994,0.019706387,2.5516644,2.6317036,nan,2,2,0,0
1777318633455000,1777318633455000,47.39774199589217,8.545593802913602,487.99863,488.0,0.019706387,2.5274365,2.6150603,nan,2,2,0,0
1777318633463000,1777318633463000,47.39774199395128,8.545593801030444,487.99866,488.00003,0.019706387,2.5274477,2.6150727,nan,2,2,0,0
1777318633471000,1777318633471000,47.397741992049454,8.54559379921332,487.99872,488.0001,0.019706387,2.5274606,2.6150868,nan,2,2,0,0
1777318633479000,1777318633479000,47.397741990165656,8.545593797470062,487.99875,488.00012,0.019706387,2.5274749,2.6151023,nan,2,2,0,0
1777318633487000,1777318633487000,47.39774198830615,8.545593795770612,487.99878,488.00015,0.019706387,2.5274906,2.6151197,nan,2,2,0,0
1777318633495000,1777318633495000,47.397741986489955,8.545593794105356,487.99884,488.0002,0.019706387,2.527508,2.6151385,nan,2,2,0,0
1777318633503000,1777318633503000,47.39774198445404,8.545593792187525,487.99887,488.00024,0.019706387,2.5151796,2.6065648,nan,2,2,0,0
1777318633511000,1777318633511000,47.39774198249836,8.545593790313802,487.9989,488.00027,0.019706387,2.515191,2.6065774,nan,2,2,0,0
1777318633519000,1777318633519000,47.39774198061611,8.545593788482929,487.99893,488.0003,0.019706387,2.5152037,2.6065915,nan,2,2,0,0
1777318633527000,1777318633527000,47.397741978795715,8.54559378674607,487.99893,488.0003,0.019706387,2.5152175,2.606312,nan,2,2,0,0
1777318633535000,1777318633535000,47.39774197704327,8.54559378506239,487.99893,488.0003,0.019706387,2.5152323,2.6063282,nan,2,2,0,0
1777318633543000,1777318633543000,47.39774197534192,8.545593783392928,487.99896,488.00034,0.019706387,2.5152485,2.606346,nan,2,2,0,0
1777318633551000,1777318633551000,47.397741973684006,8.545593781767861,487.99896,488.00034,0.019706387,2.5152657,2.6063647,nan,2,2,0,0
1777318633559000,1777318633559000,47.3977419719469,8.5455937799846,487.99896,488.0003,0.019706387,2.507982,2.6012208,nan,2,2,0,0
1777318633567000,1777318633567000,47.39774197030249,8.545593778248902,487.99893,488.00027,0.019706387,2.5079944,2.6012347,nan,2,2,0,0
1777318633575000,1777318633575000,47.39774196873105,8.5455937765591,487.9989,488.00024,0.019706387,2.5080078,2.6012495,nan,2,2,0,0
1777318633583000,1777318633583000,47.39774196724336,8.545593774916771,487.9989,488.00024,0.019706387,2.5080223,2.6010766,nan,2,2,0,0
1777318633591000,1777318633591000,47.39774196583196,8.545593773295504,487.9989,488.00024,0.019706387,2.5080376,2.6010933,nan,2,2,0,0
1777318633599000,1777318633599000,47.39774196449276,8.545593771707804,487.99887,488.0002,0.019706387,2.5080538,2.601111,nan,2,2,0,0
1777318633607000,1777318633607000,47.39774196423026,8.545593769453639,487.99884,488.00012,0.019706387,2.5030992,2.5976775,nan,2,2,0,0
1777318633615000,1777318633615000,47.39774196397789,8.545593767238982,487.99878,488.00006,0.019706387,2.5031116,2.5976913,nan,2,2,0,0
1777318633623000,1777318633623000,47.39774196373243,8.545593765080065,487.99875,488.00003,0.019706387,2.503125,2.5977058,nan,2,2,0,0
1777318633631000,1777318633631000,47.397741963512395,8.545593762986124,487.9987,487.99997,0.019706387,2.503139,2.59759,nan,2,2,0,0
1777318633639000,1777318633639000,47.397741963310345,8.545593760973375,487.99866,487.99994,0.019706387,2.5031538,2.5976062,nan,2,2,0,0
1777318633647000,1777318633647000,47.39774196314143,8.545593759037983,487.99863,487.9999,0.019706387,2.5031693,2.5976233,nan,2,2,0,0
1777318633655000,1777318633655000,47.397741963229386,8.545593756665554,487.99863,487.99994,0.019706387,2.499681,2.5951626,nan,2,2,0,0
1777318633663000,1777318633663000,47.397741963341026,8.545593754376483,487.99863,487.99994,0.019706387,2.4996936,2.5951765,nan,2,2,0,0
1777318633671000,1777318633671000,47.39774196349011,8.54559375219062,487.9986,487.9999,0.019706387,2.4997067,2.595191,nan,2,2,0,0
1777318633679000,1777318633679000,47.397741963651946,8.545593750116957,487.9986,487.9999,0.019706387,2.4997206,2.5951097,nan,2,2,0,0
1777318633687000,1777318633687000,47.397741963809764,8.545593748145299,487.99857,487.99988,0.019706387,2.4997349,2.5951254,nan,2,2,0,0
1777318633695000,1777318633695000,47.39774196399037,8.545593746261147,487.99854,487.99985,0.019706387,2.4997501,2.5951421,nan,2,2,0,0
1777318633703000,1777318633703000,47.397741964199234,8.545593744435731,487.99854,487.99985,0.019706387,2.4997659,2.5951593,nan,2,2,0,0
1777318633711000,1777318633711000,47.39774196501162,8.545593742275354,487.9985,487.99982,0.019706387,2.4970868,2.5932996,nan,2,2,0,0
