timestamp,timestamp_sample,device_id,pressure,temperature,error_count
1777318619835000,1777318619835000,6620428,95597.195,0.0,0
1777318620835000,1777318620835000,6620428,95596.76,0.0,0
1777318621835000,1777318621835000,6620428,95598.04,0.0,0
1777318622835000,1777318622835000,6620428,95598.414,0.0,0
1777318623835000,1777318623835000,6620428,95598.51,0.0,0
1777318624835000,1777318624835000,6620428,95598.414,0.0,0
1777318625835000,1777318625835000,6620428,95598.555,0.0,0
1777318626835000,1777318626835000,6620428,95596.6,0.0,0
1777318627835000,1777318627835000,6620428,95596.695,0.0,0
1777318628835000,1777318628835000,6620428,95599.34,0.0,0
1777318629835000,1777318629835000,6620428,95597.38,0.0,0
1777318630835000,1777318630835000,6620428,95599.25,0.0,0
1777318631835000,1777318631835000,6620428,95598.28,0.0,0
1777318632835000,1777318632835000,6620428,95598.9,0.0,0
1777318633835000,1777318633835000,6620428,95596.98,0.0,0
1777318634835000,1777318634835000,6620428,95597.14,0.0,0
1777318635835000,1777318635835000,6620428,95597.055,0.0,0
1777318636835000,1777318636835000,6620428,95598.23,0.0,0
1777318637835000,1777318637835000,6620428,95598.23,0.0,0
1777318638835000,1777318638835000,6620428,95597.21,0.0,0
1777318639835000,1777318639835000,6620428,95597.69,0.0,0
1777318640835000,1777318640835000,6620428,95599.33,0.0,0
1777318641835000,1777318641835000,6620428,95598.2,0.0,0
1777318642835000,1777318642835000,6620428,95597.695,0.0,0
1777318643835000,1777318643835000,6620428,95599.125,0.0,0
1777318644835000,1777318644835000,6620428,95598.4,0.0,0
1777318645835000,1777318645835000,6620428,95598.04,0.0,0
1777318646835000,1777318646835000,6620428,95598.195,0.0,0
1777318647835000,1777318647835000,6620428,95596.734,0.0,0
1777318648835000,1777318648835000,6620428,95595.82,0.0,0
1777318649835000,1777318649835000,6620428,95599.484,0.0,0
1777318650835000,1777318650835000,6620428,95599.76,0.0,0
1777318651835000,1777318651835000,6620428,95599.33,0.0,0
1777318652835000,1777318652835000,6620428,95597.11,0.0,0
1777318653835000,1777318653835000,6620428,95597.67,0.0,0
1777318654835000,1777318654835000,6620428,95597.71,0.0,0
1777318655835000,1777318655835000,6620428,95599.36,0.0,0
1777318656835000,1777318656835000,6620428,95598.375,0.0,0
1777318657835000,1777318657835000,6620428,95599.83,0.0,0
1777318658835000,1777318658835000,6620428,95597.5,0.0,0
1777318659835000,1777318659835000,6620428,95591.0,0.0,0
1777318660835000,1777318660835000,6620428,95578.81,0.0,0
1777318661835000,1777318661835000,6620428,95569.34,0.0,0
1777318662835000,1777318662835000,6620428,95565.484,0.0,0
1777318663835000,1777318663835000,6620428,95568.34,0.0,0
1777318664835000,1777318664835000,6620428,95568.36,0.0,0
1777318665835000,1777318665835000,6620428,95566.48,0.0,0
1777318666835000,1777318666835000,6620428,95567.67,0.0,0
1777318667835000,1777318667835000,6620428,95566.04,0.0,0
1777318668835000,1777318668835000,6620428,95567.03,0.0,0
1777318669835000,1777318669835000,6620428,95565.28,0.0,0
1777318670835000,1777318670835000,6620428,95562.234,0.0,0
1777318671835000,1777318671835000,6620428,95566.08,0.0,0
1777318672835000,1777318672835000,6620428,95563.58,0.0,0
1777318673835000,1777318673835000,6620428,95563.98,0.0,0
1777318674835000,1777318674835000,6620428,95564.34,0.0,0
